order_id,user_id,product_id,quantity,order_date,order_status,payment_method,unit_price,total_amount,discount,actual_payment,delivery_date,receive_date,review_score,review_content,order_date_date
O00011356,U004160,P001433,4,2026/1/6 22:38,已取消,支付宝,62.34,242.78,8.07,234.71,,,,,2026-01-06
O00011357,U002299,P001187,4,2026/2/27 22:38,已付款,支付宝,908.8,3511.09,398.32,3112.77,,,,,2026-02-27
O00011358,U002731,P001058,2,2025/12/8 22:38,已发货,信用卡,647.44,1104.81,326.38,778.43,2025/12/11 22:38,,,,2025-12-08
O00011359,U003008,P001600,4,2025/12/7 22:38,已完成,支付宝,80.42,287.7,35.05,252.65,2025/12/10 22:38,2025/12/11 22:38,5,物美价廉,2025-12-07
O00011360,U000553,P000698,2,2025/10/7 22:38,已发货,微信支付,875.51,1493.8,186.4,1307.4,2025/10/10 22:38,,,,2025-10-07
O00011361,U001493,P000389,2,2026/1/11 22:38,已取消,银行卡,293.89,567.48,136.32,431.16,,,,,2026-01-11
O00011362,U003268,P000654,3,2026/2/4 22:38,已收货,微信支付,500.99,1497.2,315.78,1181.42,2026/2/9 22:38,2026/2/10 22:38,,,2026-02-04
O00011363,U004864,P000644,2,2025/9/29 22:38,已完成,微信支付,698.1,1318.21,221.67,1096.54,2025/10/2 22:38,2025/10/3 22:38,5,下次还会购买,2025-09-29
O00011364,U004582,P000632,1,2025/12/22 22:38,已完成,支付宝,1621.59,1480.44,431.37,1049.07,2025/12/23 22:38,2025/12/26 22:38,4,好评！,2025-12-22
O00011365,U004666,P000042,4,2026/2/1 22:38,已发货,银行卡,830.52,3204.42,239.63,2964.79,2026/2/5 22:38,,,,2026-02-01
O00011366,U003164,P001755,1,2025/11/20 22:38,已完成,花呗,155.12,150.59,13.43,137.16,2025/11/23 22:38,2025/11/25 22:38,5,下次还会购买,2025-11-20
O00011367,U002104,P000790,4,2026/2/19 22:38,已收货,银行卡,4538.09,17517.85,564.09,16953.76,2026/2/22 22:38,2026/2/25 22:38,,,2026-02-19
O00011368,U001043,P001014,3,2025/9/24 22:38,已取消,支付宝,125.29,354.53,20.89,333.64,,,,,2025-09-24
O00011369,U001817,P000067,4,2026/1/27 22:38,已取消,花呗,4962.86,17831.06,3407.11,14423.95,,,,,2026-01-27
O00011370,U000555,P001941,2,2026/2/7 22:38,已退款,信用卡,652.91,1124.17,34.93,1089.24,,,,,2026-02-07
O00011371,U004670,P000933,4,2025/10/15 22:38,已完成,信用卡,5212.22,20467.28,2735.94,17731.34,2025/10/16 22:38,2025/10/17 22:38,,,2025-10-15
O00011372,U004799,P001280,2,2026/2/9 22:38,已取消,支付宝,227.9,446.04,16.93,429.11,,,,,2026-02-09
O00011373,U004038,P001927,3,2026/1/19 22:38,已完成,微信支付,2452.09,6891.52,1469.62,5421.9,2026/1/21 22:38,2026/1/23 22:38,,,2026-01-19
O00011374,U000275,P001159,1,2025/10/6 22:38,已收货,微信支付,796.17,744.08,38.13,705.95,2025/10/9 22:38,2025/10/10 22:38,,,2025-10-06
O00011375,U001917,P000744,4,2025/10/6 22:38,已完成,信用卡,92.26,364.94,46.82,318.12,2025/10/11 22:38,2025/10/14 22:38,4,包装很好,2025-10-06
O00011376,U000311,P000877,1,2025/12/2 22:38,已完成,花呗,664.63,615.26,133.8,481.46,2025/12/3 22:38,2025/12/5 22:38,,,2025-12-02
O00011377,U001875,P001909,5,2025/9/19 22:38,已完成,银行卡,602.01,3006.27,67.93,2938.34,2025/9/22 22:38,2025/9/25 22:38,,,2025-09-19
O00011378,U000380,P000093,3,2025/11/6 22:38,已付款,银行卡,839.28,2260.45,530.34,1730.11,,,,,2025-11-06
O00011379,U004442,P001261,5,2025/10/25 22:38,已完成,微信支付,466.74,2201.08,436.62,1764.46,2025/10/28 22:38,2025/10/29 22:38,5,很满意,2025-10-25
O00011380,U002063,P001133,1,2025/12/5 22:38,已收货,支付宝,110.35,109.2,15.03,94.17,2025/12/8 22:38,2025/12/9 22:38,,,2025-12-05
O00011381,U003091,P000213,2,2025/10/16 22:38,已发货,微信支付,983.62,1794.39,63.28,1731.11,2025/10/19 22:38,,,,2025-10-16
O00011382,U000779,P001837,3,2025/9/29 22:38,已收货,支付宝,551.12,1553.91,142.7,1411.21,2025/10/1 22:38,2025/10/3 22:38,,,2025-09-29
O00011383,U003047,P001189,5,2026/3/4 22:38,已收货,花呗,2142.09,9452.28,2398.0,7054.28,2026/3/6 22:38,2026/3/7 22:38,,,2026-03-04
O00011384,U000011,P001108,2,2026/2/24 22:38,已发货,支付宝,164.08,294.98,6.23,288.75,2026/2/25 22:38,,,,2026-02-24
O00011385,U001766,P000454,3,2025/9/12 22:38,已完成,支付宝,599.81,1734.32,489.41,1244.91,2025/9/14 22:38,2025/9/15 22:38,4,包装很好,2025-09-12
O00011386,U001771,P001695,4,2026/2/14 22:38,已退款,花呗,6464.3,23104.1,165.97,22938.13,,,,,2026-02-14
O00011387,U001342,P000250,5,2025/11/18 22:38,已发货,花呗,753.53,3672.42,248.94,3423.48,2025/11/21 22:38,,,,2025-11-18
O00011388,U003912,P000813,5,2025/11/10 22:38,已发货,微信支付,279.94,1333.27,81.71,1251.56,2025/11/11 22:38,,,,2025-11-10
O00011389,U000997,P001735,2,2025/10/13 22:38,已完成,微信支付,340.4,580.48,1.78,578.7,2025/10/16 22:38,2025/10/17 22:38,5,好评！,2025-10-13
O00011390,U000571,P000227,3,2026/3/1 22:38,已发货,花呗,804.79,2268.77,627.41,1641.36,2026/3/2 22:38,,,,2026-03-01
O00011391,U000844,P001819,2,2025/11/13 22:38,已完成,微信支付,345.24,606.72,68.02,538.7,2025/11/14 22:38,2025/11/16 22:38,,,2025-11-13
O00011392,U003009,P001218,4,2026/1/12 22:38,已完成,支付宝,708.59,2644.75,660.72,1984.03,2026/1/13 22:38,2026/1/15 22:38,4,很满意,2026-01-12
O00011393,U004975,P001507,1,2025/10/1 22:38,已取消,支付宝,277.73,244.14,68.35,175.79,,,,,2025-10-01
O00011394,U003663,P001565,3,2025/12/9 22:38,已发货,支付宝,74.33,219.38,45.58,173.8,2025/12/11 22:38,,,,2025-12-09
O00011395,U002729,P001879,1,2025/11/23 22:38,已完成,花呗,390.33,360.13,33.9,326.23,2025/11/26 22:38,2025/11/29 22:38,,,2025-11-23
O00011396,U002524,P001245,4,2025/9/24 22:38,已完成,微信支付,991.17,3610.4,220.02,3390.38,2025/9/29 22:38,2025/10/1 22:38,5,包装很好,2025-09-24
O00011397,U001653,P000366,2,2026/1/27 22:38,已收货,信用卡,580.14,1108.91,69.51,1039.4,2026/2/1 22:38,2026/2/4 22:38,,,2026-01-27
O00011398,U003598,P000829,5,2026/1/7 22:38,已发货,信用卡,994.3,4583.13,597.02,3986.11,2026/1/11 22:38,,,,2026-01-07
O00011399,U003095,P001826,3,2025/10/18 22:38,已发货,花呗,1296.65,3516.5,904.87,2611.63,2025/10/22 22:38,,,,2025-10-18
O00011400,U002364,P001042,2,2026/2/9 22:38,已收货,信用卡,731.07,1323.08,263.26,1059.82,2026/2/11 22:38,2026/2/13 22:38,,,2026-02-09
O00011401,U003334,P001436,1,2026/1/22 22:38,已收货,支付宝,525.39,491.08,109.58,381.5,2026/1/24 22:38,2026/1/26 22:38,,,2026-01-22
O00011402,U000795,P000286,4,2025/11/5 22:38,已完成,花呗,4801.15,16356.29,4892.53,11463.76,2025/11/8 22:38,2025/11/10 22:38,4,好评！,2025-11-05
O00011403,U003724,P000605,2,2025/9/12 22:38,已收货,微信支付,578.93,1101.93,162.65,939.28,2025/9/15 22:38,2025/9/18 22:38,,,2025-09-12
O00011404,U004699,P001174,3,2025/10/30 22:38,已发货,信用卡,474.83,1388.91,170.27,1218.64,2025/11/3 22:38,,,,2025-10-30
O00011405,U004395,P000383,5,2025/10/18 22:38,已完成,花呗,975.23,4875.35,968.69,3906.66,2025/10/23 22:38,2025/10/25 22:38,5,很满意,2025-10-18
O00011406,U001591,P001155,1,2025/12/27 22:38,已收货,信用卡,370.74,367.09,51.7,315.39,2025/12/31 22:38,2026/1/3 22:38,,,2025-12-27
O00011407,U000301,P000676,1,2026/2/21 22:38,已完成,信用卡,996.0,873.46,211.4,662.06,2026/2/26 22:38,2026/3/1 22:38,4,包装很好,2026-02-21
O00011408,U002113,P000997,3,2026/2/5 22:38,已完成,花呗,4350.61,11721.58,208.93,11512.65,2026/2/6 22:38,2026/2/9 22:38,4,包装很好,2026-02-05
O00011409,U001630,P000793,3,2025/11/24 22:38,已发货,支付宝,392.25,1136.56,285.84,850.72,2025/11/25 22:38,,,,2025-11-24
O00011410,U001800,P001559,1,2025/10/13 22:38,已收货,银行卡,836.9,793.33,112.28,681.05,2025/10/16 22:38,2025/10/17 22:38,,,2025-10-13
O00011411,U002698,P001857,1,2025/10/28 22:38,已发货,支付宝,783.73,671.5,141.81,529.69,2025/10/31 22:38,,,,2025-10-28
O00011412,U003838,P001189,2,2025/9/8 22:38,已完成,支付宝,2142.09,4105.05,219.02,3886.03,2025/9/9 22:38,2025/9/11 22:38,5,很满意,2025-09-08
O00011413,U004529,P001685,1,2025/9/29 22:38,已完成,信用卡,213.77,211.89,42.55,169.34,2025/10/2 22:38,2025/10/5 22:38,5,很满意,2025-09-29
O00011414,U003136,P001502,2,2025/11/2 22:38,已收货,信用卡,1165.2,2203.83,45.91,2157.92,2025/11/6 22:38,2025/11/8 22:38,,,2025-11-02
O00011415,U002445,P000704,4,2026/1/28 22:38,已发货,花呗,1608.39,5978.35,12.77,5965.58,2026/2/2 22:38,,,,2026-01-28
O00011416,U001261,P001326,1,2025/9/11 22:38,已完成,支付宝,1290.55,1168.37,199.33,969.04,2025/9/16 22:38,2025/9/17 22:38,5,很满意,2025-09-11
O00011417,U001876,P001888,4,2025/11/11 22:38,已退款,信用卡,806.82,2858.7,562.12,2296.58,,,,,2025-11-11
O00011418,U002265,P001967,3,2025/12/16 22:38,已发货,支付宝,186.33,535.19,107.53,427.66,2025/12/19 22:38,,,,2025-12-16
O00011419,U002253,P001752,4,2025/10/19 22:38,已发货,花呗,587.33,2261.48,444.67,1816.81,2025/10/21 22:38,,,,2025-10-19
O00011420,U002325,P001456,3,2025/12/4 22:38,已完成,银行卡,4357.39,11593.14,661.38,10931.76,2025/12/9 22:38,2025/12/11 22:38,,,2025-12-04
O00011421,U001424,P000165,3,2025/11/28 22:38,已收货,银行卡,888.72,2510.86,324.03,2186.83,2025/11/30 22:38,2025/12/3 22:38,,,2025-11-28
O00011422,U002557,P000987,1,2026/2/13 22:38,已完成,花呗,668.87,616.34,139.01,477.33,2026/2/18 22:38,2026/2/20 22:38,5,,2026-02-13
O00011423,U004949,P000102,1,2026/1/8 22:38,已收货,花呗,5355.07,4815.36,1302.37,3512.99,2026/1/10 22:38,2026/1/12 22:38,,,2026-01-08
O00011424,U000252,P001955,2,2025/11/26 22:38,已完成,银行卡,709.26,1290.12,129.37,1160.75,2025/12/1 22:38,2025/12/2 22:38,4,好评！,2025-11-26
O00011425,U003422,P001552,2,2025/11/27 22:38,已完成,微信支付,866.39,1616.93,209.61,1407.32,2025/11/29 22:38,2025/11/30 22:38,,,2025-11-27
O00011426,U002468,P001348,3,2026/1/23 22:38,已完成,花呗,196.06,562.66,4.1,558.56,2026/1/28 22:38,2026/1/31 22:38,4,物美价廉,2026-01-23
O00011427,U002897,P001694,1,2025/11/20 22:38,已完成,微信支付,1392.17,1356.04,269.31,1086.73,2025/11/23 22:38,2025/11/26 22:38,5,包装很好,2025-11-20
O00011428,U004855,P001810,2,2026/1/19 22:38,已付款,银行卡,986.91,1718.11,129.24,1588.87,,,,,2026-01-19
O00011429,U001599,P000134,5,2025/10/13 22:38,已完成,花呗,889.09,3968.41,848.22,3120.19,2025/10/15 22:38,2025/10/18 22:38,4,很满意,2025-10-13
O00011430,U004475,P000174,3,2025/11/12 22:38,已收货,支付宝,464.5,1386.82,388.73,998.09,2025/11/17 22:38,2025/11/19 22:38,,,2025-11-12
O00011431,U000046,P000809,3,2026/1/16 22:38,已完成,花呗,585.26,1550.18,44.64,1505.54,2026/1/20 22:38,2026/1/23 22:38,5,下次还会购买,2026-01-16
O00011432,U000587,P001968,5,2025/12/20 22:38,已取消,微信支付,386.49,1660.35,312.93,1347.42,,,,,2025-12-20
O00011433,U004315,P001423,1,2025/12/23 22:38,已收货,支付宝,2970.18,2567.04,397.34,2169.7,2025/12/24 22:38,2025/12/27 22:38,,,2025-12-23
O00011434,U000959,P001543,1,2025/10/18 22:38,已发货,花呗,1644.25,1625.76,381.27,1244.49,2025/10/20 22:38,,,,2025-10-18
O00011435,U002505,P001895,1,2025/11/6 22:38,已完成,信用卡,4763.31,4117.78,104.97,4012.81,2025/11/10 22:38,2025/11/13 22:38,,,2025-11-06
O00011436,U001569,P000293,5,2025/11/25 22:38,已付款,信用卡,271.88,1306.94,391.55,915.39,,,,,2025-11-25
O00011437,U000395,P001050,5,2026/1/31 22:38,已发货,花呗,952.32,4503.88,612.01,3891.87,2026/2/3 22:38,,,,2026-01-31
O00011438,U002532,P000487,1,2026/2/11 22:38,已取消,银行卡,732.62,700.33,54.63,645.7,,,,,2026-02-11
O00011439,U000664,P000577,5,2025/10/12 22:38,已付款,微信支付,41.31,197.97,26.6,171.37,,,,,2025-10-12
O00011440,U001264,P000238,4,2025/9/13 22:38,已完成,银行卡,6094.63,20740.6,1372.26,19368.34,2025/9/14 22:38,2025/9/16 22:38,,,2025-09-13
O00011441,U003769,P001178,3,2025/10/23 22:38,已完成,银行卡,1013.03,2950.76,586.98,2363.78,2025/10/27 22:38,2025/10/30 22:38,5,包装很好,2025-10-23
O00011442,U003744,P000050,1,2026/1/31 22:38,已收货,银行卡,245.17,221.23,53.58,167.65,2026/2/4 22:38,2026/2/7 22:38,,,2026-01-31
O00011443,U000616,P000631,1,2026/2/14 22:38,已完成,支付宝,442.37,406.58,20.54,386.04,2026/2/16 22:38,2026/2/19 22:38,5,物美价廉,2026-02-14
O00011444,U004671,P001566,3,2026/2/12 22:38,已完成,花呗,1499.94,4408.91,282.3,4126.61,2026/2/16 22:38,2026/2/19 22:38,5,,2026-02-12
O00011445,U000725,P000087,5,2025/9/13 22:38,已退款,微信支付,200.84,889.67,15.88,873.79,,,,,2025-09-13
O00011446,U004955,P001186,3,2026/1/26 22:38,已付款,信用卡,364.31,1087.77,145.45,942.32,,,,,2026-01-26
O00011447,U002772,P001776,1,2026/2/8 22:38,已发货,支付宝,538.18,525.03,15.43,509.6,2026/2/13 22:38,,,,2026-02-08
O00011448,U002608,P000046,5,2025/10/30 22:38,已完成,信用卡,942.42,4114.59,1232.43,2882.16,2025/11/4 22:38,2025/11/6 22:38,4,包装很好,2025-10-30
O00011449,U004475,P001603,2,2025/10/27 22:38,已完成,微信支付,2649.69,5234.89,1423.62,3811.27,2025/10/28 22:38,2025/10/29 22:38,4,下次还会购买,2025-10-27
O00011450,U000389,P001276,5,2025/12/9 22:38,已付款,支付宝,566.43,2457.35,402.54,2054.81,,,,,2025-12-09
O00011451,U001488,P000019,5,2025/10/6 22:38,已完成,信用卡,670.11,3166.68,183.29,2983.39,2025/10/11 22:38,2025/10/12 22:38,5,,2025-10-06
O00011452,U003652,P000186,1,2026/3/3 22:38,已付款,支付宝,432.05,431.93,17.53,414.4,,,,,2026-03-03
O00011453,U000543,P000799,1,2025/9/16 22:38,已完成,花呗,933.82,817.15,150.57,666.58,2025/9/21 22:38,2025/9/24 22:38,,,2025-09-16
O00011454,U000349,P001779,2,2025/9/7 22:38,已完成,微信支付,577.8,1097.61,195.01,902.6,2025/9/8 22:38,2025/9/10 22:38,4,物美价廉,2025-09-07
O00011455,U001658,P001511,1,2026/2/8 22:38,已付款,微信支付,899.35,823.43,72.04,751.39,,,,,2026-02-08
O00011456,U000702,P001389,5,2026/1/30 22:38,已收货,微信支付,843.24,3983.12,1061.11,2922.01,2026/1/31 22:38,2026/2/2 22:38,,,2026-01-30
O00011457,U004932,P001677,2,2025/11/22 22:38,已完成,银行卡,200.92,385.15,81.69,303.46,2025/11/27 22:38,2025/11/29 22:38,,,2025-11-22
O00011458,U000965,P001053,5,2025/9/17 22:38,已完成,银行卡,169.86,743.45,34.15,709.3,2025/9/18 22:38,2025/9/21 22:38,,,2025-09-17
O00011459,U003636,P000949,5,2026/3/3 22:38,待付款,信用卡,334.59,1639.07,47.98,1591.09,,,,,2026-03-03
O00011460,U000114,P000458,5,2026/1/27 22:38,已收货,微信支付,765.81,3685.99,669.87,3016.12,2026/1/28 22:38,2026/1/31 22:38,,,2026-01-27
O00011461,U000240,P001425,2,2025/12/14 22:38,已退款,微信支付,383.38,712.02,185.82,526.2,,,,,2025-12-14
O00011462,U001143,P000543,1,2026/1/9 22:38,已收货,支付宝,883.88,768.17,89.04,679.13,2026/1/13 22:38,2026/1/16 22:38,,,2026-01-09
O00011463,U000836,P000692,3,2026/1/24 22:38,已完成,银行卡,443.6,1168.55,342.01,826.54,2026/1/28 22:38,2026/1/31 22:38,5,包装很好,2026-01-24
O00011464,U000455,P001193,2,2025/12/27 22:38,已发货,支付宝,936.75,1758.46,4.09,1754.37,2025/12/29 22:38,,,,2025-12-27
O00011465,U001084,P000476,1,2025/10/15 22:38,已付款,银行卡,80.93,76.79,4.86,71.93,,,,,2025-10-15
O00011466,U001192,P001849,5,2025/12/21 22:38,已取消,支付宝,3035.34,13595.72,2888.19,10707.53,,,,,2025-12-21
O00011467,U000681,P001928,3,2026/3/1 22:38,已完成,支付宝,90.69,267.37,71.67,195.7,2026/3/5 22:38,2026/3/8 22:38,,,2026-03-01
O00011468,U000187,P000094,5,2025/12/6 22:38,已完成,花呗,37.18,161.64,32.03,129.61,2025/12/8 22:38,2025/12/11 22:38,4,,2025-12-06
O00011469,U004323,P001767,3,2025/10/7 22:38,已完成,支付宝,397.12,1141.2,78.46,1062.74,2025/10/11 22:38,2025/10/14 22:38,,,2025-10-07
O00011470,U000573,P001501,2,2025/10/6 22:38,已付款,花呗,611.15,1177.06,45.59,1131.47,,,,,2025-10-06
O00011471,U001922,P000822,2,2026/2/3 22:38,已完成,微信支付,947.96,1744.08,462.0,1282.08,2026/2/8 22:38,2026/2/10 22:38,,,2026-02-03
O00011472,U003328,P000205,5,2025/12/30 22:38,已完成,支付宝,840.99,3923.82,296.06,3627.76,2026/1/4 22:38,2026/1/6 22:38,4,好评！,2025-12-30
O00011473,U002249,P001976,3,2025/10/29 22:38,已完成,花呗,136.78,403.03,108.52,294.51,2025/10/31 22:38,2025/11/3 22:38,5,包装很好,2025-10-29
O00011474,U002310,P000795,4,2026/2/26 22:38,已完成,支付宝,730.57,2650.97,626.71,2024.26,2026/2/27 22:38,2026/3/1 22:38,4,物美价廉,2026-02-26
O00011475,U002804,P001343,5,2025/10/5 22:38,已完成,花呗,668.43,3241.18,881.06,2360.12,2025/10/6 22:38,2025/10/9 22:38,5,物美价廉,2025-10-05
O00011476,U002405,P001731,4,2026/1/26 22:38,已完成,花呗,258.99,971.21,87.41,883.8,2026/1/27 22:38,2026/1/29 22:38,5,很满意,2026-01-26
O00011477,U000444,P001050,2,2025/11/24 22:38,已完成,支付宝,952.32,1833.38,177.48,1655.9,2025/11/25 22:38,2025/11/27 22:38,5,,2025-11-24
O00011478,U001317,P001756,5,2025/11/30 22:38,已完成,银行卡,1485.56,6512.8,510.77,6002.03,2025/12/5 22:38,2025/12/8 22:38,4,,2025-11-30
O00011479,U002405,P000567,3,2026/2/19 22:38,已完成,花呗,183.87,527.85,29.15,498.7,2026/2/20 22:38,2026/2/21 22:38,4,好评！,2026-02-19
O00011480,U000609,P001324,2,2025/11/29 22:38,已完成,花呗,1399.08,2531.88,169.22,2362.66,2025/12/4 22:38,2025/12/6 22:38,4,物美价廉,2025-11-29
O00011481,U000458,P001354,4,2025/12/25 22:38,已付款,银行卡,1020.95,3693.63,796.65,2896.98,,,,,2025-12-25
O00011482,U001696,P000173,1,2025/10/18 22:38,已完成,支付宝,5324.88,4912.43,928.88,3983.55,2025/10/21 22:38,2025/10/24 22:38,5,包装很好,2025-10-18
O00011483,U002438,P001235,5,2026/1/26 22:38,已收货,微信支付,895.8,4136.91,697.2,3439.71,2026/1/27 22:38,2026/1/29 22:38,,,2026-01-26
O00011484,U001902,P001232,4,2026/1/13 22:38,已完成,微信支付,606.97,2259.12,478.04,1781.08,2026/1/18 22:38,2026/1/21 22:38,,,2026-01-13
O00011485,U002763,P000426,3,2025/9/14 22:38,已完成,银行卡,535.83,1398.68,300.44,1098.24,2025/9/16 22:38,2025/9/19 22:38,5,包装很好,2025-09-14
O00011486,U002585,P001117,4,2025/10/30 22:38,已付款,微信支付,93.07,319.43,53.99,265.44,,,,,2025-10-30
O00011487,U002625,P000225,2,2025/10/1 22:38,已发货,花呗,7369.49,12989.75,2248.9,10740.85,2025/10/5 22:38,,,,2025-10-01
O00011488,U002322,P000538,2,2025/11/29 22:38,已完成,支付宝,1152.71,2149.77,514.09,1635.68,2025/12/4 22:38,2025/12/6 22:38,4,,2025-11-29
O00011489,U002371,P001274,4,2026/2/9 22:38,已完成,微信支付,837.03,3197.85,486.31,2711.54,2026/2/12 22:38,2026/2/15 22:38,,,2026-02-09
O00011490,U001626,P001685,5,2025/9/10 22:38,已收货,微信支付,213.77,1007.19,70.1,937.09,2025/9/11 22:38,2025/9/12 22:38,,,2025-09-10
O00011491,U004601,P001510,1,2026/1/8 22:38,已发货,信用卡,885.15,861.72,235.06,626.66,2026/1/10 22:38,,,,2026-01-08
O00011492,U004555,P000760,2,2025/11/30 22:38,已收货,支付宝,379.09,646.68,89.04,557.64,2025/12/3 22:38,2025/12/4 22:38,,,2025-11-30
O00011493,U002565,P000025,2,2025/10/31 22:38,已完成,信用卡,1448.03,2724.27,626.22,2098.05,2025/11/5 22:38,2025/11/6 22:38,5,,2025-10-31
O00011494,U004101,P001616,2,2025/10/24 22:38,已收货,信用卡,1158.0,2195.74,10.27,2185.47,2025/10/29 22:38,2025/10/31 22:38,,,2025-10-24
O00011495,U004998,P000443,3,2026/1/18 22:38,已完成,花呗,201.19,581.98,69.9,512.08,2026/1/20 22:38,2026/1/22 22:38,4,好评！,2026-01-18
O00011496,U000129,P000679,2,2025/11/21 22:38,已完成,支付宝,1548.98,3032.03,324.77,2707.26,2025/11/25 22:38,2025/11/27 22:38,4,,2025-11-21
O00011497,U002107,P001986,2,2026/2/12 22:38,已发货,微信支付,460.4,836.91,41.67,795.24,2026/2/14 22:38,,,,2026-02-12
O00011498,U002180,P000938,4,2025/9/9 22:38,已付款,花呗,214.58,793.31,83.37,709.94,,,,,2025-09-09
O00011499,U001290,P000662,1,2025/10/13 22:38,已发货,银行卡,891.98,761.1,216.71,544.39,2025/10/16 22:38,,,,2025-10-13
O00011500,U002893,P001410,1,2026/1/15 22:38,已发货,微信支付,538.76,473.86,137.36,336.5,2026/1/20 22:38,,,,2026-01-15
O00011501,U000911,P000699,1,2026/1/23 22:38,已付款,支付宝,46.51,40.37,11.44,28.93,,,,,2026-01-23
O00011502,U002980,P000139,5,2025/10/9 22:38,已收货,银行卡,1989.63,8753.73,2519.61,6234.12,2025/10/11 22:38,2025/10/13 22:38,,,2025-10-09
O00011503,U003903,P000977,1,2025/12/22 22:38,已收货,银行卡,38.59,38.54,9.43,29.11,2025/12/27 22:38,2025/12/29 22:38,,,2025-12-22
O00011504,U003691,P000937,3,2026/2/13 22:38,已收货,支付宝,597.09,1763.21,192.29,1570.92,2026/2/16 22:38,2026/2/18 22:38,,,2026-02-13
O00011505,U004892,P000220,2,2026/2/14 22:38,已收货,信用卡,1097.22,1995.7,300.05,1695.65,2026/2/17 22:38,2026/2/19 22:38,,,2026-02-14
O00011506,U002671,P000132,3,2026/2/10 22:38,已发货,银行卡,74.63,216.67,41.47,175.2,2026/2/14 22:38,,,,2026-02-10
O00011507,U001590,P000667,2,2025/11/20 22:38,已完成,信用卡,4439.48,8144.75,1169.27,6975.48,2025/11/23 22:38,2025/11/24 22:38,4,很满意,2025-11-20
O00011508,U004360,P001454,5,2025/10/21 22:38,已发货,银行卡,15.1,71.93,9.17,62.76,2025/10/23 22:38,,,,2025-10-21
O00011509,U000870,P000066,4,2025/11/17 22:38,已取消,信用卡,7912.1,28544.88,6952.64,21592.24,,,,,2025-11-17
O00011510,U000918,P001003,4,2025/11/27 22:38,已收货,支付宝,1625.28,5979.53,313.66,5665.87,2025/12/2 22:38,2025/12/5 22:38,,,2025-11-27
O00011511,U001134,P000740,3,2025/9/23 22:38,已取消,微信支付,334.02,986.82,116.4,870.42,,,,,2025-09-23
O00011512,U002165,P001719,1,2025/9/30 22:38,已发货,花呗,483.15,462.07,84.21,377.86,2025/10/5 22:38,,,,2025-09-30
O00011513,U002081,P001702,2,2025/10/22 22:38,已付款,支付宝,389.03,773.94,164.94,609.0,,,,,2025-10-22
O00011514,U002809,P001508,2,2025/10/2 22:38,已收货,微信支付,2074.79,3948.85,62.3,3886.55,2025/10/5 22:38,2025/10/6 22:38,,,2025-10-02
O00011515,U001115,P000389,5,2026/2/27 22:38,已收货,信用卡,293.89,1416.42,64.41,1352.01,2026/3/2 22:38,2026/3/5 22:38,,,2026-02-27
O00011516,U002429,P001436,1,2025/10/12 22:38,已完成,信用卡,525.39,505.35,39.49,465.86,2025/10/17 22:38,2025/10/20 22:38,4,很满意,2025-10-12
O00011517,U000348,P000265,5,2025/12/16 22:38,已完成,银行卡,895.05,3925.01,418.68,3506.33,2025/12/21 22:38,2025/12/22 22:38,,,2025-12-16
O00011518,U003193,P000381,5,2025/10/3 22:38,已发货,花呗,139.96,598.48,71.5,526.98,2025/10/7 22:38,,,,2025-10-03
O00011519,U003542,P001742,4,2025/12/6 22:38,已取消,银行卡,702.52,2784.64,118.18,2666.46,,,,,2025-12-06
O00011520,U001726,P001621,2,2025/9/6 22:38,已收货,花呗,875.04,1497.02,335.39,1161.63,2025/9/11 22:38,2025/9/12 22:38,,,2025-09-06
O00011521,U000661,P001210,5,2026/2/14 22:38,已退款,信用卡,237.88,1055.43,42.84,1012.59,,,,,2026-02-14
O00011522,U003451,P000248,5,2025/11/15 22:38,已取消,支付宝,1252.93,6221.04,619.28,5601.76,,,,,2025-11-15
O00011523,U000038,P001020,5,2025/10/26 22:38,已发货,微信支付,935.93,4514.73,468.0,4046.73,2025/10/27 22:38,,,,2025-10-26
O00011524,U004435,P001868,5,2026/2/20 22:38,已收货,支付宝,1472.87,6504.58,723.89,5780.69,2026/2/23 22:38,2026/2/26 22:38,,,2026-02-20
O00011525,U004414,P000821,4,2025/12/19 22:38,已完成,银行卡,1031.6,3875.46,350.93,3524.53,2025/12/24 22:38,2025/12/25 22:38,5,下次还会购买,2025-12-19
O00011526,U003708,P000307,2,2026/2/28 22:38,已收货,信用卡,431.81,793.27,20.76,772.51,2026/3/1 22:38,2026/3/2 22:38,,,2026-02-28
O00011527,U001103,P000943,3,2025/12/7 22:38,已收货,支付宝,381.74,1025.97,107.33,918.64,2025/12/8 22:38,2025/12/11 22:38,,,2025-12-07
O00011528,U001388,P000425,2,2026/2/23 22:38,已发货,微信支付,473.71,810.69,182.34,628.35,2026/2/28 22:38,,,,2026-02-23
O00011529,U003825,P000399,1,2025/9/6 22:38,已收货,银行卡,1641.12,1445.92,351.25,1094.67,2025/9/7 22:38,2025/9/10 22:38,,,2025-09-06
O00011530,U000601,P000815,4,2025/9/30 22:38,已发货,微信支付,1953.61,7167.53,1427.38,5740.15,2025/10/3 22:38,,,,2025-09-30
O00011531,U001098,P001628,4,2026/1/22 22:38,已付款,银行卡,5509.72,21222.16,6073.76,15148.4,,,,,2026-01-22
O00011532,U004032,P001611,3,2026/1/24 22:38,已完成,花呗,94.96,258.99,46.98,212.01,2026/1/28 22:38,2026/1/29 22:38,5,包装很好,2026-01-24
