user_id,age,gender,province,city,registration_date,member_level,account_balance,credit_score
U004204,24,女,江西,苏州,2024/4/7 22:38,金牌会员,899.67,662
U004205,32,男,河北,厦门,2024/12/27 22:38,铜牌会员,1484.79,679
U004206,26,女,陕西,北京,2023/7/12 22:38,银牌会员,2776.16,729
U004207,35,女,浙江,合肥,2025/6/15 22:38,普通会员,11009.84,661
U004208,18,女,山西,杭州,2024/8/15 22:38,铜牌会员,4258.67,704
U004209,25,女,上海,西安,2022/5/2 22:38,银牌会员,16818.95,589
U004210,22,男,广东,武汉,2021/4/4 22:38,普通会员,545.05,594
U004211,29,女,四川,成都,2023/5/8 22:38,铜牌会员,3082.56,720
U004212,27,女,湖南,上海,2023/2/19 22:38,普通会员,2715.7,659
U004213,38,男,河南,福州,2022/7/6 22:38,银牌会员,4584.03,663
U004214,18,男,广东,郑州,2024/5/3 22:38,钻石会员,8355.63,594
U004215,32,男,湖南,上海,2022/9/30 22:38,金牌会员,9208.36,617
U004216,36,男,河南,福州,2023/12/1 22:38,钻石会员,5546.26,672
U004217,46,女,辽宁,青岛,2022/9/1 22:38,金牌会员,5129.64,625
U004218,28,女,辽宁,天津,2023/11/23 22:38,金牌会员,14882.55,581
U004219,34,女,四川,济南,2022/10/20 22:38,银牌会员,2420.0,581
U004220,18,女,湖南,青岛,2025/6/15 22:38,铜牌会员,8942.32,599
U004221,18,男,上海,杭州,2024/2/22 22:38,铜牌会员,12723.52,622
U004222,38,女,浙江,苏州,2024/2/14 22:38,金牌会员,3381.84,627
U004223,31,男,四川,青岛,2021/5/9 22:38,普通会员,6530.08,775
U004224,41,女,广西,青岛,2023/7/12 22:38,普通会员,2366.2,723
U004225,21,男,辽宁,成都,2022/8/19 22:38,金牌会员,865.1,673
U004226,36,女,广西,郑州,2025/2/15 22:38,普通会员,4415.54,798
U004227,46,男,四川,武汉,2021/7/13 22:38,钻石会员,1093.71,640
U004228,35,男,安徽,青岛,2022/4/26 22:38,银牌会员,3058.75,688
U004229,34,男,江苏,成都,2022/2/19 22:38,铜牌会员,10313.09,676
U004230,32,女,陕西,长沙,2021/8/9 22:38,银牌会员,449.72,687
U004231,19,女,北京,郑州,2024/6/4 22:38,金牌会员,154.51,590
U004232,42,男,湖北,重庆,2022/8/25 22:38,普通会员,4663.09,625
U004233,27,女,辽宁,苏州,2022/10/14 22:38,银牌会员,2010.31,585
U004234,36,女,上海,苏州,2025/8/14 22:38,金牌会员,2705.89,682
U004235,19,女,四川,合肥,2022/4/29 22:38,普通会员,2601.94,650
U004236,22,女,四川,重庆,2025/5/5 22:38,普通会员,453.02,499
U004237,43,男,云南,成都,2024/5/3 22:38,普通会员,17.86,691
U004238,29,男,辽宁,杭州,2025/6/7 22:38,普通会员,11434.7,667
U004239,43,女,湖北,重庆,2024/10/3 22:38,普通会员,1228.21,786
U004240,31,女,安徽,北京,2024/5/19 22:38,银牌会员,2776.32,724
U004241,18,女,河南,深圳,2025/6/9 22:38,铜牌会员,17864.52,739
U004242,39,女,辽宁,济南,2025/1/25 22:38,金牌会员,8765.46,559
U004243,27,男,福建,杭州,2024/1/1 22:38,铜牌会员,571.06,739
U004244,37,女,山东,杭州,2022/3/16 22:38,铜牌会员,3551.66,634
U004245,32,男,北京,福州,2025/4/20 22:38,银牌会员,6548.13,594
U004246,19,女,广东,天津,2023/3/25 22:38,金牌会员,5993.15,462
U004247,33,女,广东,苏州,2023/12/1 22:38,铜牌会员,7153.15,755
U004248,49,女,山西,济南,2023/10/1 22:38,铜牌会员,3057.42,627
U004249,35,女,重庆,济南,2022/10/1 22:38,金牌会员,967.46,640
U004250,31,男,湖南,福州,2025/4/27 22:38,铜牌会员,3126.25,675
U004251,40,男,安徽,天津,2022/11/14 22:38,普通会员,5219.02,798
U004252,33,女,江苏,厦门,2023/12/11 22:38,铜牌会员,4690.03,631
U004253,33,女,山东,北京,2023/9/21 22:38,银牌会员,365.66,648
U004254,23,男,湖南,杭州,2025/1/19 22:38,普通会员,335.79,727
U004255,33,女,河北,宁波,2023/5/14 22:38,银牌会员,16799.01,627
U004256,40,女,湖南,广州,2022/7/13 22:38,银牌会员,823.23,583
U004257,25,男,湖北,重庆,2023/1/30 22:38,金牌会员,1743.98,474
U004258,43,男,河南,长沙,2022/3/16 22:38,铜牌会员,7297.22,756
U004259,31,女,浙江,深圳,2022/6/23 22:38,铜牌会员,2635.43,669
U004260,24,女,辽宁,厦门,2025/2/14 22:38,铜牌会员,1001.19,693
U004261,39,女,江西,西安,2022/12/25 22:38,铜牌会员,3148.35,611
U004262,29,女,重庆,厦门,2025/2/27 22:38,银牌会员,4207.66,704
U004263,38,男,湖南,郑州,2023/5/8 22:38,银牌会员,3014.4,603
U004264,29,女,浙江,西安,2024/6/22 22:38,银牌会员,12563.2,663
U004265,31,男,北京,杭州,2025/4/22 22:38,金牌会员,1675.26,658
U004266,35,男,江西,重庆,2025/1/16 22:38,金牌会员,5413.68,740
U004267,34,女,江西,天津,2024/4/30 22:38,铜牌会员,595.58,701
U004268,18,女,浙江,青岛,2021/5/16 22:38,钻石会员,2490.25,599
U004269,23,男,江西,广州,2023/7/26 22:38,普通会员,6754.51,698
U004270,39,男,北京,合肥,2022/8/15 22:38,银牌会员,1273.28,620
U004271,30,女,湖北,长沙,2025/10/17 22:38,铜牌会员,4455.2,585
U004272,27,女,山西,西安,2021/3/29 22:38,金牌会员,832.85,694
U004273,21,女,辽宁,上海,2024/1/30 22:38,铜牌会员,541.83,665
U004274,23,女,河南,天津,2026/1/15 22:38,银牌会员,3703.63,554
U004275,18,女,浙江,济南,2023/5/18 22:38,金牌会员,5619.82,608
U004276,31,女,江苏,北京,2025/4/30 22:38,银牌会员,601.62,709
U004277,27,男,云南,长沙,2024/12/31 22:38,银牌会员,12491.56,681
U004278,24,男,浙江,北京,2021/7/10 22:38,普通会员,1279.45,684
U004279,31,男,福建,济南,2023/12/10 22:38,普通会员,639.03,797
U004280,34,女,浙江,济南,2022/12/11 22:38,钻石会员,1132.61,729
U004281,48,女,四川,深圳,2023/4/5 22:38,银牌会员,929.07,640
U004282,19,女,四川,天津,2022/6/7 22:38,银牌会员,475.26,617
U004283,41,男,辽宁,天津,2023/4/27 22:38,铜牌会员,7993.46,595
U004284,39,男,北京,福州,2023/10/20 22:38,普通会员,3421.31,613
U004285,25,男,湖北,青岛,2022/4/3 22:38,铜牌会员,2459.36,522
U004286,33,男,云南,杭州,2023/5/3 22:38,铜牌会员,15041.85,552
U004287,28,女,山东,宁波,2023/10/6 22:38,普通会员,2318.19,702
U004288,33,女,辽宁,苏州,2022/2/10 22:38,普通会员,913.44,772
U004289,44,女,云南,北京,2021/5/20 22:38,铜牌会员,1601.32,654
U004290,36,女,重庆,深圳,2023/8/9 22:38,银牌会员,1365.39,593
U004291,36,女,福建,天津,2023/5/10 22:38,普通会员,3453.16,400
U004292,28,女,河北,杭州,2025/2/26 22:38,银牌会员,1723.06,786
U004293,20,男,江西,宁波,2025/8/18 22:38,金牌会员,3628.98,542
U004294,30,女,河南,福州,2022/12/4 22:38,铜牌会员,5532.62,532
U004295,41,女,河南,济南,2025/12/2 22:38,金牌会员,7509.62,626
U004296,19,女,上海,青岛,2021/8/19 22:38,金牌会员,6192.09,646
U004297,23,男,安徽,北京,2021/10/29 22:38,普通会员,1150.78,650
U004298,33,男,湖北,深圳,2024/11/9 22:38,普通会员,615.92,581
U004299,24,男,陕西,济南,2024/6/15 22:38,铜牌会员,3909.35,683
U004300,25,女,广西,苏州,2025/11/29 22:38,银牌会员,1108.92,608
U004301,28,男,陕西,合肥,2024/7/21 22:38,铜牌会员,443.79,610
U004302,21,女,湖北,北京,2024/10/31 22:38,铜牌会员,3744.3,627
U004303,24,女,湖北,广州,2023/1/29 22:38,银牌会员,1978.52,595
U004304,37,男,广西,西安,2024/6/22 22:38,普通会员,7055.99,549
U004305,21,女,福建,深圳,2025/2/24 22:38,钻石会员,1885.79,554
U004306,19,女,重庆,青岛,2021/9/19 22:38,普通会员,19249.27,561
U004307,26,女,湖北,深圳,2023/7/13 22:38,金牌会员,7104.91,686
U004308,37,女,安徽,杭州,2022/12/3 22:38,普通会员,297.12,681
U004309,30,男,陕西,长沙,2021/12/6 22:38,普通会员,3555.26,628
U004310,28,男,上海,北京,2021/10/5 22:38,普通会员,4134.77,632
U004311,32,女,山东,武汉,2021/10/19 22:38,钻石会员,5942.18,743
U004312,18,女,江西,杭州,2023/4/26 22:38,普通会员,3443.75,691
U004313,35,女,北京,深圳,2023/1/5 22:38,银牌会员,3302.85,775
U004314,35,女,河北,天津,2023/3/25 22:38,金牌会员,2293.84,603
U004315,28,女,陕西,广州,2025/6/17 22:38,银牌会员,1583.57,556
U004316,40,女,重庆,南京,2022/11/19 22:38,铜牌会员,14612.43,729
U004317,22,女,山西,西安,2025/6/15 22:38,钻石会员,1910.67,648
U004318,41,女,北京,天津,2024/8/4 22:38,金牌会员,327.61,585
U004319,33,男,广西,南京,2021/9/30 22:38,铜牌会员,915.32,689
U004320,29,女,四川,青岛,2023/1/18 22:38,银牌会员,9734.24,593
U004321,31,男,江苏,郑州,2021/6/23 22:38,钻石会员,4417.1,705
U004322,31,女,河北,北京,2024/1/14 22:38,钻石会员,7543.0,688
U004323,41,男,辽宁,成都,2023/1/20 22:38,铜牌会员,8271.69,631
U004324,23,女,江西,成都,2021/6/25 22:38,金牌会员,8664.71,515
U004325,25,女,河北,北京,2021/11/7 22:38,铜牌会员,3999.36,576
U004326,40,男,浙江,济南,2025/11/10 22:38,铜牌会员,974.73,771
U004327,27,女,辽宁,青岛,2021/10/31 22:38,普通会员,802.21,789
U004328,39,男,山西,天津,2022/1/23 22:38,普通会员,4266.4,800
U004329,45,女,四川,长沙,2023/8/15 22:38,银牌会员,2282.59,682
U004330,28,男,北京,广州,2023/1/12 22:38,铜牌会员,4082.77,562
U004331,37,男,辽宁,西安,2024/11/13 22:38,普通会员,3450.54,757
U004332,22,男,福建,上海,2023/9/17 22:38,铜牌会员,4609.01,628
U004333,38,女,河南,武汉,2025/7/9 22:38,铜牌会员,163.19,595
U004334,33,男,四川,天津,2021/12/19 22:38,钻石会员,166.94,676
U004335,35,女,辽宁,南京,2021/6/10 22:38,金牌会员,6393.4,800
U004336,26,男,辽宁,武汉,2022/6/6 22:38,铜牌会员,1072.95,641
U004337,18,男,浙江,北京,2021/11/18 22:38,金牌会员,5280.62,651
U004338,36,男,重庆,苏州,2024/9/15 22:38,铜牌会员,3954.64,527
U004339,18,男,山西,重庆,2024/6/4 22:38,银牌会员,20030.15,658
U004340,29,女,上海,重庆,2021/3/10 22:38,钻石会员,9021.36,703
U004341,39,女,河北,宁波,2025/11/29 22:38,铜牌会员,2664.8,642
U004342,33,女,云南,西安,2023/7/28 22:38,银牌会员,4790.94,648
U004343,47,男,江苏,苏州,2024/8/14 22:38,铜牌会员,623.79,668
U004344,40,男,广西,厦门,2024/2/21 22:38,铜牌会员,2441.95,566
U004345,26,女,北京,南京,2021/4/5 22:38,银牌会员,6619.19,467
U004346,32,女,广东,武汉,2021/7/7 22:38,钻石会员,4873.2,641
U004347,31,男,福建,广州,2025/8/9 22:38,铜牌会员,3312.81,631
U004348,19,女,湖北,广州,2023/8/19 22:38,金牌会员,971.14,695
U004349,24,男,江苏,苏州,2021/3/29 22:38,金牌会员,8126.46,800
U004350,27,男,浙江,宁波,2025/6/8 22:38,铜牌会员,1595.29,753
U004351,18,女,广东,宁波,2021/9/29 22:38,铜牌会员,8587.32,485
U004352,32,男,安徽,西安,2021/7/17 22:38,银牌会员,4728.71,800
U004353,30,女,河北,宁波,2024/10/6 22:38,铜牌会员,2331.9,703
U004354,18,男,河南,天津,2024/12/1 22:38,普通会员,207.26,628
U004355,35,女,重庆,杭州,2021/7/19 22:38,钻石会员,1322.56,768
U004356,37,男,湖南,南京,2021/12/16 22:38,银牌会员,10994.32,445
U004357,33,女,北京,郑州,2022/10/18 22:38,铜牌会员,8518.04,606
U004358,29,男,福建,上海,2022/3/25 22:38,银牌会员,4276.61,665
U004359,36,女,河北,杭州,2024/2/16 22:38,普通会员,3139.82,655
U004360,37,女,山西,西安,2021/4/7 22:38,铜牌会员,5208.46,771
U004361,34,女,湖南,郑州,2022/2/9 22:38,金牌会员,3139.12,744
U004362,25,女,上海,合肥,2022/9/3 22:38,金牌会员,5168.41,704
U004363,34,女,湖南,深圳,2022/7/19 22:38,铜牌会员,1836.54,627
U004364,41,男,福建,重庆,2023/9/11 22:38,铜牌会员,9116.16,726
U004365,27,男,四川,天津,2025/3/1 22:38,银牌会员,6051.93,602
U004366,48,男,江西,宁波,2022/8/22 22:38,铜牌会员,2002.21,711
U004367,27,男,北京,苏州,2025/4/24 22:38,普通会员,8879.41,591
U004368,32,女,山东,福州,2021/9/10 22:38,铜牌会员,3340.74,673
U004369,26,男,广西,武汉,2024/12/7 22:38,银牌会员,959.67,533
U004370,33,女,广东,上海,2021/7/13 22:38,普通会员,404.49,732
U004371,18,女,江西,合肥,2024/12/7 22:38,普通会员,6013.3,614
U004372,27,女,云南,重庆,2021/7/30 22:38,普通会员,10016.88,540
U004373,23,女,河北,福州,2025/10/5 22:38,铜牌会员,8236.79,572
U004374,33,男,广东,天津,2022/11/24 22:38,铜牌会员,5330.5,625
U004375,39,女,河南,武汉,2024/2/16 22:38,铜牌会员,762.12,577
U004376,37,男,四川,济南,2023/2/9 22:38,铜牌会员,493.82,707
U004377,18,女,北京,厦门,2024/7/8 22:38,金牌会员,2115.83,627
U004378,48,女,河北,济南,2022/9/30 22:38,普通会员,9652.04,724
U004379,34,女,江西,深圳,2023/1/27 22:38,铜牌会员,16316.26,627
U004380,25,男,山西,重庆,2025/2/24 22:38,钻石会员,1381.15,707
U004381,33,男,辽宁,杭州,2024/4/12 22:38,银牌会员,7179.43,650
U004382,33,男,湖南,西安,2022/2/23 22:38,银牌会员,4265.04,629
U004383,26,男,广西,南京,2024/6/14 22:38,铜牌会员,161.62,566
U004384,33,男,浙江,上海,2024/6/21 22:38,普通会员,3914.44,655
U004385,27,女,湖北,西安,2022/11/19 22:38,银牌会员,8197.95,708
U004386,28,男,河北,西安,2024/8/5 22:38,银牌会员,1615.67,594
U004387,26,女,四川,深圳,2021/4/13 22:38,普通会员,11382.72,649
U004388,20,女,安徽,北京,2023/3/18 22:38,铜牌会员,1347.64,605
U004389,33,女,湖北,厦门,2022/4/14 22:38,金牌会员,397.78,800
U004390,36,男,江西,南京,2021/7/10 22:38,普通会员,871.41,674
U004391,36,男,云南,厦门,2025/7/23 22:38,铜牌会员,9070.11,657
U004392,38,女,广西,苏州,2025/5/2 22:38,铜牌会员,2700.46,611
U004393,34,男,上海,长沙,2021/11/20 22:38,金牌会员,7971.41,720
U004394,27,女,安徽,青岛,2021/9/8 22:38,金牌会员,3788.25,649
U004395,38,男,江西,济南,2023/10/15 22:38,银牌会员,3275.01,644
U004396,21,女,重庆,成都,2025/10/5 22:38,铜牌会员,8223.08,644
U004397,24,女,上海,宁波,2024/7/16 22:38,普通会员,2753.79,561
U004398,24,女,山西,福州,2021/3/26 22:38,铜牌会员,8098.27,769
U004399,40,男,福建,重庆,2022/6/1 22:38,银牌会员,530.48,723
U004400,39,男,北京,北京,2025/5/20 22:38,银牌会员,5057.28,650
U004401,35,女,重庆,天津,2022/2/28 22:38,钻石会员,6063.17,641
U004402,40,女,重庆,武汉,2021/3/28 22:38,铜牌会员,11468.0,579
U004403,24,男,浙江,长沙,2025/5/8 22:38,银牌会员,1270.1,531
U004404,34,男,浙江,郑州,2024/9/10 22:38,铜牌会员,4634.48,579
U004405,30,男,四川,青岛,2025/4/10 22:38,普通会员,2839.24,741
U004406,38,女,上海,厦门,2022/2/8 22:38,铜牌会员,2412.58,619
U004407,31,男,河北,成都,2024/4/15 22:38,铜牌会员,564.24,736
U004408,28,女,山西,深圳,2021/6/13 22:38,钻石会员,720.7,647
U004409,36,女,湖南,合肥,2024/9/15 22:38,铜牌会员,9069.67,580
U004410,39,女,江苏,杭州,2021/10/28 22:38,钻石会员,6926.54,591
U004411,26,女,浙江,广州,2021/5/13 22:38,铜牌会员,2409.09,669
U004412,31,女,江西,厦门,2022/4/21 22:38,普通会员,8815.47,520
U004413,23,女,江苏,苏州,2023/11/22 22:38,普通会员,421.07,588
U004414,18,男,陕西,广州,2023/5/8 22:38,普通会员,4901.13,613
U004415,33,男,重庆,合肥,2025/4/18 22:38,铜牌会员,10131.44,715
U004416,36,女,江西,西安,2022/11/9 22:38,普通会员,9127.54,672
U004417,34,女,山西,宁波,2022/7/19 22:38,铜牌会员,2332.31,664
U004418,18,女,四川,郑州,2024/8/2 22:38,钻石会员,6837.05,687
U004419,29,男,江西,宁波,2022/7/29 22:38,银牌会员,2788.43,732
U004420,18,女,北京,成都,2023/10/9 22:38,银牌会员,9167.23,654
U004421,42,男,浙江,重庆,2023/12/28 22:38,普通会员,3783.23,567
U004422,23,女,广东,重庆,2023/7/24 22:38,铜牌会员,7237.81,665
U004423,42,男,河北,重庆,2025/9/2 22:38,铜牌会员,409.15,582
U004424,39,女,江西,广州,2022/7/17 22:38,金牌会员,4458.31,484
U004425,24,男,北京,合肥,2021/8/21 22:38,普通会员,3995.7,665
U004426,22,男,江苏,郑州,2021/10/13 22:38,铜牌会员,4707.74,691
U004427,34,女,陕西,成都,2025/7/28 22:38,银牌会员,5947.75,677
U004428,25,男,江西,天津,2023/11/1 22:38,铜牌会员,12511.83,690
U004429,32,女,湖南,郑州,2023/3/16 22:38,金牌会员,7701.47,739
U004430,28,女,广西,长沙,2021/11/21 22:38,普通会员,1239.99,572
U004431,18,女,云南,青岛,2024/7/14 22:38,铜牌会员,8740.52,618
U004432,18,男,福建,福州,2022/3/14 22:38,银牌会员,651.0,547
U004433,33,女,湖北,郑州,2024/1/10 22:38,铜牌会员,4866.93,685
U004434,27,女,广西,苏州,2023/7/18 22:38,铜牌会员,10717.4,748
U004435,27,女,北京,北京,2023/5/11 22:38,普通会员,533.04,606
U004436,37,女,重庆,长沙,2024/4/4 22:38,银牌会员,9475.37,707
U004437,41,男,北京,杭州,2022/10/31 22:38,钻石会员,8012.83,588
U004438,29,男,辽宁,南京,2026/1/29 22:38,银牌会员,3503.63,701
U004439,29,男,四川,广州,2021/3/22 22:38,金牌会员,1847.34,471
U004440,36,男,福建,合肥,2021/10/2 22:38,铜牌会员,2599.65,771
U004441,21,男,重庆,南京,2021/5/6 22:38,普通会员,17314.0,562
U004442,33,女,江苏,北京,2021/12/26 22:38,普通会员,1126.34,663
U004443,36,女,湖北,苏州,2025/7/28 22:38,银牌会员,4332.79,762
U004444,37,男,河北,长沙,2021/12/30 22:38,铜牌会员,434.55,556
U004445,18,女,江西,武汉,2023/7/11 22:38,银牌会员,1228.82,790
U004446,25,女,河南,苏州,2022/7/14 22:38,银牌会员,7205.16,800
U004447,24,女,云南,武汉,2022/5/15 22:38,钻石会员,1801.97,705
U004448,32,女,江苏,合肥,2022/3/8 22:38,铜牌会员,21260.63,651
U004449,35,女,安徽,厦门,2024/2/1 22:38,铜牌会员,3473.91,635
U004450,43,男,江西,深圳,2021/4/29 22:38,铜牌会员,3633.93,695
U004451,28,男,云南,成都,2025/9/27 22:38,铜牌会员,184.95,709
U004452,28,男,重庆,深圳,2021/8/19 22:38,金牌会员,15678.05,488
U004453,41,女,四川,宁波,2023/2/5 22:38,普通会员,957.22,627
U004454,34,男,广西,天津,2023/11/12 22:38,钻石会员,3864.64,603
U004455,42,女,湖北,苏州,2024/11/14 22:38,钻石会员,2518.21,591
U004456,34,男,重庆,青岛,2023/9/8 22:38,银牌会员,2685.72,593
U004457,22,女,四川,青岛,2021/6/20 22:38,铜牌会员,5154.3,546
U004458,21,男,广东,武汉,2024/11/27 22:38,普通会员,5424.86,773
U004459,19,男,湖北,武汉,2023/4/27 22:38,铜牌会员,837.89,603
U004460,37,男,广西,西安,2024/8/3 22:38,普通会员,3461.6,638
U004461,41,男,山西,福州,2024/4/13 22:38,铜牌会员,7814.62,624
U004462,46,男,山西,郑州,2021/6/13 22:38,普通会员,2928.52,606
U004463,38,女,河南,西安,2024/7/3 22:38,银牌会员,906.44,683
U004464,41,男,安徽,武汉,2024/3/14 22:38,铜牌会员,1878.68,625
U004465,27,男,广东,苏州,2023/1/10 22:38,普通会员,1193.69,698
U004466,22,女,上海,青岛,2022/11/8 22:38,铜牌会员,672.33,775
U004467,38,男,上海,杭州,2025/5/12 22:38,钻石会员,2370.71,561
U004468,35,女,福建,合肥,2022/12/2 22:38,银牌会员,3892.83,675
U004469,32,女,陕西,深圳,2021/4/25 22:38,铜牌会员,377.67,673
U004470,35,男,陕西,深圳,2023/5/17 22:38,银牌会员,4629.48,555
U004471,34,男,四川,济南,2021/9/3 22:38,银牌会员,24826.71,701
U004472,42,男,安徽,青岛,2024/3/2 22:38,金牌会员,16638.56,629
U004473,42,女,江苏,厦门,2022/4/8 22:38,普通会员,8835.53,776
U004474,36,女,山西,北京,2021/10/26 22:38,金牌会员,1548.56,729
U004475,38,女,福建,郑州,2025/10/27 22:38,铜牌会员,113.31,649
U004476,36,女,辽宁,福州,2025/11/1 22:38,金牌会员,8965.05,632
U004477,28,男,河北,成都,2025/7/15 22:38,铜牌会员,286.66,788
U004478,38,女,安徽,长沙,2022/8/1 22:38,金牌会员,1151.02,603
U004479,20,女,广东,青岛,2021/9/12 22:38,钻石会员,3931.28,671
U004480,40,女,广西,济南,2021/5/27 22:38,普通会员,982.37,644
U004481,22,女,江西,济南,2023/7/8 22:38,钻石会员,8972.47,745
U004482,34,女,安徽,武汉,2026/1/1 22:38,普通会员,7506.5,751
U004483,25,男,河南,西安,2025/5/25 22:38,普通会员,7048.21,693
U004484,36,男,浙江,重庆,2021/4/14 22:38,铜牌会员,8467.57,607
U004485,31,女,云南,天津,2025/3/17 22:38,钻石会员,1240.4,637
U004486,19,男,河北,济南,2023/8/15 22:38,铜牌会员,6526.2,551
U004487,35,女,山东,合肥,2023/7/15 22:38,银牌会员,2194.71,669
U004488,27,男,安徽,宁波,2026/2/2 22:38,银牌会员,5495.73,585
U004489,39,女,上海,宁波,2023/9/11 22:38,钻石会员,650.67,800
U004490,32,女,广东,成都,2024/12/16 22:38,银牌会员,6113.85,606
U004491,35,男,湖南,长沙,2022/3/26 22:38,普通会员,17897.03,732
U004492,24,女,湖北,北京,2025/5/9 22:38,铜牌会员,222.9,772
U004493,27,女,浙江,深圳,2022/6/13 22:38,普通会员,492.64,716
U004494,28,女,浙江,郑州,2024/5/26 22:38,银牌会员,659.87,609
U004495,38,男,江西,福州,2025/3/15 22:38,普通会员,2815.54,603
U004496,45,男,广东,苏州,2021/3/11 22:38,铜牌会员,1717.95,800
U004497,25,男,上海,深圳,2021/3/6 22:38,金牌会员,8223.26,800
U004498,40,男,山东,长沙,2024/7/22 22:38,铜牌会员,3210.25,674
U004499,18,女,山西,南京,2025/7/27 22:38,银牌会员,3313.45,622
U004500,22,女,辽宁,天津,2022/6/4 22:38,铜牌会员,6312.22,580
U004501,24,女,山西,天津,2024/1/27 22:38,普通会员,2246.84,600
U004502,21,女,陕西,苏州,2024/9/9 22:38,铜牌会员,2178.65,706
U004503,19,女,四川,广州,2025/8/19 22:38,铜牌会员,7071.95,800
U004504,35,女,四川,北京,2024/1/4 22:38,金牌会员,7571.59,640
U004505,30,女,云南,济南,2022/5/15 22:38,铜牌会员,72.52,745
U004506,35,女,浙江,宁波,2022/6/16 22:38,铜牌会员,776.2,721
U004507,37,女,山西,合肥,2025/3/2 22:38,银牌会员,1198.26,626
U004508,34,男,陕西,广州,2025/10/20 22:38,银牌会员,2166.24,729
U004509,37,男,广东,武汉,2023/11/15 22:38,银牌会员,1722.66,732
U004510,31,女,重庆,厦门,2022/8/2 22:38,钻石会员,5520.94,723
U004511,22,女,山西,成都,2024/5/19 22:38,银牌会员,8805.24,616
U004512,40,女,河北,重庆,2022/1/9 22:38,铜牌会员,1066.5,707
U004513,27,女,安徽,苏州,2022/3/4 22:38,金牌会员,4138.88,745
U004514,24,男,陕西,长沙,2021/11/10 22:38,铜牌会员,2292.88,726
U004515,30,女,北京,西安,2024/10/12 22:38,铜牌会员,3523.85,736
U004516,24,男,四川,成都,2023/9/8 22:38,铜牌会员,4847.9,633
U004517,28,女,湖北,天津,2022/6/2 22:38,普通会员,11202.74,735
U004518,34,女,辽宁,成都,2025/8/1 22:38,普通会员,1067.78,753
U004519,34,男,上海,上海,2022/2/23 22:38,普通会员,455.13,613
U004520,24,女,辽宁,广州,2025/7/24 22:38,普通会员,4933.73,539
U004521,28,女,河南,福州,2026/2/1 22:38,金牌会员,2505.46,780
U004522,40,男,江西,深圳,2024/11/23 22:38,金牌会员,889.07,612
U004523,35,女,湖南,上海,2023/6/3 22:38,银牌会员,622.64,590
U004524,48,女,辽宁,天津,2025/8/28 22:38,金牌会员,4092.53,666
U004525,41,女,辽宁,苏州,2025/5/8 22:38,普通会员,1786.74,628
U004526,41,男,浙江,济南,2022/10/7 22:38,金牌会员,29812.21,495
U004527,20,男,河北,福州,2024/10/28 22:38,铜牌会员,2603.55,721
U004528,38,女,江苏,武汉,2023/3/8 22:38,普通会员,1193.1,719
U004529,31,男,云南,杭州,2022/4/13 22:38,普通会员,4955.73,567
U004530,27,女,上海,广州,2023/8/7 22:38,铜牌会员,1400.26,647
U004531,33,男,广西,厦门,2026/1/15 22:38,普通会员,3406.94,568
U004532,39,女,江西,重庆,2026/1/18 22:38,铜牌会员,3294.46,581
U004533,36,女,上海,重庆,2022/3/12 22:38,普通会员,3021.63,601
U004534,24,男,广西,上海,2024/3/2 22:38,普通会员,7950.28,692
U004535,37,男,陕西,重庆,2021/7/6 22:38,铜牌会员,1220.64,800
U004536,26,女,广东,长沙,2025/6/2 22:38,钻石会员,11733.07,616
U004537,33,女,江西,北京,2021/4/9 22:38,普通会员,7835.26,717
U004538,29,男,陕西,青岛,2023/9/23 22:38,普通会员,2025.74,713
U004539,30,女,江西,重庆,2022/3/15 22:38,银牌会员,995.93,479
U004540,38,男,山西,北京,2025/5/9 22:38,金牌会员,1639.29,539
U004541,23,男,广东,郑州,2023/6/1 22:38,铜牌会员,2022.1,800
U004542,47,女,重庆,成都,2025/9/11 22:38,金牌会员,4070.17,609
U004543,18,男,北京,青岛,2024/10/23 22:38,铜牌会员,237.39,686
U004544,27,女,北京,重庆,2023/12/12 22:38,普通会员,12287.96,676
U004545,34,男,四川,南京,2025/8/5 22:38,铜牌会员,519.45,479
U004546,36,男,河北,青岛,2021/12/30 22:38,银牌会员,1637.48,595
U004547,31,男,安徽,郑州,2021/7/29 22:38,铜牌会员,578.67,708
U004548,31,女,上海,福州,2025/7/9 22:38,银牌会员,1483.09,574
U004549,35,女,上海,上海,2025/7/7 22:38,普通会员,9090.74,619
U004550,30,女,山东,武汉,2024/5/3 22:38,银牌会员,4774.84,553
U004551,43,男,陕西,郑州,2024/1/13 22:38,铜牌会员,1289.47,582
U004552,38,男,广西,西安,2024/6/1 22:38,铜牌会员,10269.2,607
U004553,38,女,山东,深圳,2025/4/29 22:38,银牌会员,8065.02,501
U004554,24,男,安徽,青岛,2023/12/13 22:38,银牌会员,7005.0,743
U004555,31,女,辽宁,苏州,2021/10/3 22:38,普通会员,9407.31,538
U004556,29,男,云南,广州,2021/7/14 22:38,金牌会员,4833.31,636
U004557,23,女,安徽,杭州,2021/11/14 22:38,银牌会员,3480.13,590
U004558,34,男,陕西,北京,2021/3/11 22:38,普通会员,2341.51,736
U004559,27,女,广西,青岛,2025/5/7 22:38,钻石会员,1266.49,551
U004560,37,男,湖北,合肥,2022/7/1 22:38,银牌会员,4075.58,587
U004561,23,男,福建,天津,2022/4/19 22:38,铜牌会员,11013.35,543
