user_id,total_spent,order_count,completed_orders,avg_order_amount,browse_count,click_count,favorite_count,cart_count,days_since_last_order,order_frequency,repurchase_indicator,purchase_intent,consumption_level,member_level_score
U003623,2693.88,1.0,0.0,2693.88,5.0,1.0,1.0,0.0,999,0.0,0,0.1847,低,3
U003624,7173.34,2.0,1.0,6358.93,5.0,2.0,2.0,1.0,999,1.0,0,0.2928,中,3
U003625,9210.97,3.0,1.0,255.79,4.0,3.0,1.0,0.0,999,1.0,0,0.2029,中,1
U003626,8937.04,4.0,1.0,2234.26,1.0,2.0,0.0,0.0,999,1.0,0,0.1053,中,2
U003627,15019.779999999999,2.0,0.0,3631.79,4.0,2.0,1.0,0.0,999,0.0,0,0.13,高,3
U003628,10227.05,6.0,1.0,1734.6033333333332,3.0,1.0,1.0,0.0,999,1.0,0,0.2155,高,2
U003629,5780.92,3.0,2.0,1926.9733333333334,3.0,0.0,2.0,0.0,999,2.0,1,0.3493,中,3
U003630,2898.96,2.0,0.0,698.56,0.0,2.0,0.0,0.0,999,0.0,0,0.1164,低,3
U003631,7365.6900000000005,2.0,1.0,3682.8450000000003,4.0,0.0,1.0,0.0,999,1.0,0,0.3243,中,1
U003632,5619.21,3.0,2.0,898.865,1.0,0.0,1.0,0.0,999,2.0,1,0.3831,中,1
U003633,2900.39,4.0,2.0,725.0975,5.0,0.0,0.0,0.0,999,2.0,1,0.3464,低,3
U003634,4398.11,2.0,1.0,2199.055,3.0,0.0,2.0,2.0,999,1.0,0,0.1965,中,2
U003635,13931.81,3.0,1.0,13159.11,4.0,0.0,1.0,2.0,999,1.0,0,0.1732,高,1
U003636,4764.08,4.0,2.0,1057.6633333333332,2.0,0.0,3.0,1.0,999,2.0,1,0.2569,中,2
U003637,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,999,0.0,0,0.3852,低,2
U003638,16409.92,2.0,0.0,14007.4,2.0,1.0,1.0,0.0,999,0.0,0,0.1054,高,1
U003639,10245.3,6.0,0.0,1751.1419999999998,4.0,3.0,1.0,1.0,999,0.0,0,0.1825,高,2
U003640,4279.62,1.0,0.0,4279.62,3.0,1.0,3.0,2.0,999,0.0,0,0.1334,中,3
U003641,1428.48,1.0,0.0,1428.48,4.0,0.0,0.0,0.0,999,0.0,0,0.34,低,3
U003642,19866.4,6.0,1.0,2799.786,2.0,3.0,1.0,0.0,999,1.0,0,0.3933,高,4
U003643,24199.09,7.0,4.0,1690.95,1.0,1.0,3.0,0.0,999,4.0,1,0.1384,高,1
U003644,705.54,1.0,1.0,705.54,4.0,0.0,0.0,1.0,999,1.0,0,0.3156,低,2
U003645,3386.88,2.0,2.0,1693.44,1.0,2.0,1.0,3.0,999,2.0,1,0.357,中,3
U003646,6737.43,6.0,4.0,1122.905,4.0,2.0,1.0,0.0,999,4.0,1,0.2977,中,3
U003647,13421.769999999999,3.0,1.0,1270.1950000000002,2.0,1.0,1.0,1.0,999,1.0,0,0.3917,高,3
U003648,1061.24,1.0,1.0,1061.24,3.0,2.0,0.0,0.0,999,1.0,0,0.242,低,3
U003649,1200.97,2.0,1.0,600.485,5.0,1.0,1.0,0.0,999,1.0,0,0.348,低,3
U003650,26610.410000000003,5.0,1.0,5322.082,8.0,2.0,0.0,3.0,999,1.0,0,0.1388,高,1
U003651,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,999,0.0,0,0.1402,低,3
U003652,2528.15,2.0,1.0,1264.075,3.0,0.0,1.0,2.0,999,1.0,0,0.2113,低,3
U003653,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,999,0.0,0,0.232,低,5
U003654,11257.66,2.0,0.0,7166.56,1.0,3.0,1.0,0.0,999,0.0,0,0.1549,高,3
U003655,10496.150000000001,5.0,1.0,2384.0466666666666,2.0,1.0,1.0,1.0,999,1.0,0,0.1584,高,3
U003656,4229.82,3.0,1.0,1419.6499999999999,2.0,2.0,1.0,2.0,999,1.0,0,0.3719,中,2
U003657,117.74,1.0,0.0,117.74,1.0,0.0,0.0,1.0,999,0.0,0,0.2338,低,4
U003658,5966.63,5.0,2.0,1455.4925,4.0,3.0,1.0,1.0,999,2.0,1,0.3309,中,5
U003659,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,999,0.0,0,0.3963,低,3
U003660,777.58,1.0,0.0,777.58,2.0,3.0,0.0,1.0,999,0.0,0,0.1059,低,3
U003661,6372.9400000000005,3.0,1.0,2124.3133333333335,1.0,4.0,1.0,0.0,999,1.0,0,0.1688,中,1
U003662,9608.94,4.0,3.0,2402.235,1.0,2.0,0.0,0.0,999,3.0,1,0.3686,中,3
U003663,173.8,1.0,0.0,173.8,1.0,3.0,0.0,1.0,999,0.0,0,0.2392,低,3
U003664,20530.67,4.0,0.0,6127.313333333333,7.0,2.0,0.0,0.0,999,0.0,0,0.3915,高,3
U003665,4229.58,2.0,1.0,2268.49,4.0,2.0,2.0,0.0,999,1.0,0,0.2241,中,1
U003666,4572.55,2.0,1.0,2286.275,1.0,2.0,1.0,1.0,999,1.0,0,0.1243,中,3
U003667,4115.93,3.0,3.0,1371.9766666666667,3.0,1.0,0.0,0.0,999,3.0,1,0.328,中,2
U003668,8626.49,3.0,0.0,2875.4966666666664,4.0,2.0,0.0,1.0,999,0.0,0,0.1919,中,3
U003669,6517.54,5.0,2.0,1124.37,6.0,2.0,1.0,0.0,999,2.0,1,0.1841,中,1
U003670,9174.76,3.0,2.0,4233.705,4.0,0.0,4.0,0.0,999,2.0,1,0.1011,中,3
U003671,13371.880000000001,4.0,1.0,1934.9000000000003,3.0,1.0,1.0,0.0,999,1.0,0,0.3229,高,2
U003672,25473.52,3.0,1.0,5308.38,5.0,0.0,1.0,0.0,999,1.0,0,0.1596,高,1
U003673,4605.21,2.0,0.0,2302.605,6.0,0.0,0.0,2.0,999,0.0,0,0.2312,中,3
U003674,1885.1399999999999,2.0,2.0,942.5699999999999,3.0,2.0,1.0,0.0,999,2.0,1,0.2173,低,1
U003675,3353.65,2.0,1.0,1676.825,3.0,2.0,8.0,3.0,999,1.0,0,0.3741,中,3
U003676,15263.84,3.0,2.0,5087.946666666667,4.0,3.0,0.0,0.0,999,2.0,1,0.1242,高,4
U003677,5138.0599999999995,2.0,1.0,2569.0299999999997,3.0,2.0,0.0,2.0,999,1.0,0,0.1646,中,5
U003678,9081.88,3.0,2.0,1905.865,1.0,2.0,0.0,2.0,999,2.0,1,0.3768,中,1
U003679,41204.55,5.0,2.0,8240.91,2.0,1.0,0.0,1.0,999,2.0,1,0.3789,高,4
U003680,4462.04,2.0,1.0,2231.02,2.0,1.0,1.0,0.0,999,1.0,0,0.1515,中,2
U003681,339.52,1.0,0.0,0.0,0.0,1.0,1.0,0.0,999,0.0,0,0.2399,低,4
U003682,7013.92,5.0,2.0,1402.784,4.0,2.0,1.0,0.0,999,2.0,1,0.1426,中,3
U003683,4733.2,1.0,0.0,4733.2,1.0,3.0,0.0,0.0,999,0.0,0,0.3226,中,1
U003684,7613.49,3.0,0.0,1608.06,4.0,2.0,0.0,1.0,999,0.0,0,0.2064,中,2
U003685,11019.68,4.0,1.0,2841.23,3.0,1.0,0.0,3.0,999,1.0,0,0.1241,高,2
U003686,3419.9199999999996,2.0,0.0,1709.9599999999998,0.0,2.0,0.0,1.0,999,0.0,0,0.2132,中,3
U003687,8484.17,5.0,2.0,1696.834,4.0,0.0,1.0,0.0,999,2.0,1,0.3491,中,2
U003688,942.45,2.0,1.0,506.63,3.0,2.0,1.0,0.0,999,1.0,0,0.2526,低,3
U003689,27945.41,2.0,0.0,13972.705,1.0,0.0,2.0,0.0,999,0.0,0,0.2842,高,3
U003690,3209.84,1.0,0.0,3209.84,2.0,1.0,0.0,1.0,999,0.0,0,0.1957,中,5
U003691,6081.6,3.0,1.0,2535.035,4.0,1.0,0.0,0.0,999,1.0,0,0.2493,中,4
U003692,1936.54,1.0,0.0,0.0,2.0,1.0,1.0,0.0,999,0.0,0,0.3214,低,2
U003693,4253.8,5.0,2.0,870.615,4.0,3.0,1.0,0.0,999,2.0,1,0.1597,中,3
U003694,7252.860000000001,3.0,1.0,2417.6200000000003,5.0,0.0,0.0,0.0,999,1.0,0,0.1519,中,4
U003695,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,999,0.0,0,0.2967,低,4
U003696,8778.220000000001,2.0,1.0,4389.110000000001,4.0,0.0,0.0,1.0,999,1.0,0,0.2841,中,1
U003697,80747.91,6.0,3.0,15660.386000000002,0.0,0.0,0.0,0.0,999,3.0,1,0.293,高,2
U003698,5677.5,3.0,2.0,2163.44,6.0,0.0,1.0,0.0,999,2.0,1,0.3563,中,2
U003699,1016.1400000000001,2.0,2.0,508.07000000000005,1.0,2.0,0.0,1.0,999,2.0,1,0.3816,低,2
U003700,16429.39,3.0,0.0,5561.925,2.0,0.0,0.0,1.0,999,0.0,0,0.3677,高,1
U003701,9938.34,3.0,0.0,4309.455,0.0,1.0,0.0,1.0,999,0.0,0,0.1888,中,2
U003702,8324.220000000001,2.0,0.0,8173.72,4.0,1.0,2.0,0.0,999,0.0,0,0.2088,中,3
U003703,2128.9700000000003,2.0,0.0,1064.4850000000001,1.0,0.0,1.0,0.0,999,0.0,0,0.2152,低,2
U003704,8309.85,2.0,2.0,4154.925,5.0,1.0,0.0,0.0,999,2.0,1,0.1046,中,3
U003705,3634.3199999999997,2.0,1.0,1817.1599999999999,6.0,0.0,0.0,2.0,999,1.0,0,0.3881,中,1
U003706,2123.89,2.0,0.0,1061.945,4.0,1.0,1.0,2.0,999,0.0,0,0.1285,低,4
U003707,14663.300000000001,3.0,0.0,4887.766666666667,1.0,3.0,2.0,0.0,999,0.0,0,0.11,高,4
U003708,17724.7,4.0,1.0,1005.1,3.0,1.0,0.0,0.0,999,1.0,0,0.2191,高,3
U003709,5598.41,2.0,0.0,704.12,1.0,0.0,1.0,0.0,999,0.0,0,0.2994,中,4
U003710,6209.33,4.0,1.0,1552.3325,2.0,0.0,0.0,1.0,999,1.0,0,0.2736,中,1
U003711,3247.86,5.0,1.0,456.70000000000005,3.0,2.0,1.0,0.0,999,1.0,0,0.3147,中,3
U003712,5119.62,2.0,2.0,2559.81,1.0,0.0,1.0,0.0,999,2.0,1,0.3634,中,1
U003713,1758.2,2.0,0.0,879.1,2.0,2.0,0.0,0.0,999,0.0,0,0.1656,低,2
U003714,25406.82,1.0,1.0,25406.82,3.0,1.0,1.0,0.0,999,1.0,0,0.2317,高,2
U003715,20791.42,7.0,5.0,2970.202857142857,2.0,1.0,0.0,0.0,999,5.0,1,0.1075,高,3
U003716,760.56,2.0,0.0,380.28,3.0,0.0,0.0,0.0,999,0.0,0,0.2138,低,2
U003717,34654.97,3.0,0.0,16650.465,4.0,1.0,1.0,0.0,999,0.0,0,0.263,高,3
U003718,5634.78,5.0,4.0,1335.3025,0.0,1.0,1.0,1.0,999,4.0,1,0.2178,中,2
U003719,3472.0200000000004,3.0,0.0,1157.3400000000001,4.0,1.0,1.0,1.0,999,0.0,0,0.1022,中,4
U003720,4413.15,4.0,2.0,1103.2875,4.0,1.0,1.0,0.0,999,2.0,1,0.3381,中,3
U003721,7237.55,3.0,2.0,2412.516666666667,3.0,1.0,0.0,0.0,999,2.0,1,0.3902,中,1
U003722,3471.88,3.0,1.0,1157.2933333333333,2.0,2.0,1.0,0.0,999,1.0,0,0.3909,中,2
U003723,2999.36,3.0,2.0,999.7866666666667,1.0,0.0,0.0,1.0,999,2.0,1,0.1939,低,4
U003724,9098.76,3.0,1.0,3032.92,5.0,3.0,2.0,0.0,999,1.0,0,0.1306,中,2
U003725,640.1600000000001,2.0,1.0,320.08000000000004,5.0,0.0,1.0,0.0,999,1.0,0,0.1023,低,2
U003726,6616.879999999999,3.0,1.0,1380.745,2.0,1.0,0.0,1.0,999,1.0,0,0.1709,中,3
U003727,5961.110000000001,2.0,2.0,2980.5550000000003,1.0,0.0,1.0,0.0,999,2.0,1,0.1039,中,2
U003728,6783.360000000001,3.0,2.0,2261.1200000000003,1.0,3.0,1.0,0.0,999,2.0,1,0.3893,中,2
U003729,3796.78,4.0,1.0,949.195,3.0,0.0,0.0,0.0,999,1.0,0,0.3846,中,2
U003730,25218.27,6.0,1.0,4856.672500000001,3.0,5.0,0.0,0.0,999,1.0,0,0.3369,高,1
U003731,13119.369999999999,4.0,1.0,1870.68,1.0,3.0,0.0,0.0,999,1.0,0,0.3961,高,2
U003732,3164.39,4.0,2.0,439.75666666666666,2.0,3.0,2.0,1.0,999,2.0,1,0.2902,中,1
U003733,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,999,0.0,0,0.14,低,2
U003734,18866.87,3.0,0.0,7454.3949999999995,4.0,2.0,0.0,1.0,999,0.0,0,0.3436,高,2
U003735,1668.04,3.0,2.0,741.905,5.0,1.0,1.0,0.0,999,2.0,1,0.3025,低,5
U003736,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,999,0.0,0,0.2484,低,3
U003737,6941.860000000001,3.0,2.0,2313.9533333333334,3.0,0.0,0.0,1.0,999,2.0,1,0.1485,中,3
U003738,10876.650000000001,5.0,0.0,2599.8575,1.0,2.0,1.0,0.0,999,0.0,0,0.2506,高,1
U003739,793.62,2.0,2.0,396.81,2.0,1.0,1.0,1.0,999,2.0,1,0.1286,低,1
U003740,1975.11,1.0,0.0,0.0,6.0,1.0,1.0,0.0,999,0.0,0,0.1489,低,4
U003741,3673.04,2.0,1.0,1836.52,2.0,2.0,2.0,0.0,999,1.0,0,0.1615,中,3
U003742,865.9,1.0,1.0,865.9,2.0,0.0,1.0,1.0,999,1.0,0,0.1775,低,1
U003743,886.75,1.0,0.0,886.75,7.0,3.0,3.0,0.0,999,0.0,0,0.3238,低,2
U003744,3891.21,2.0,1.0,1945.605,1.0,2.0,2.0,1.0,999,1.0,0,0.1471,中,2
U003745,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,999,0.0,0,0.2225,低,4
U003746,1345.72,1.0,1.0,1345.72,6.0,1.0,0.0,0.0,999,1.0,0,0.1488,低,1
U003747,56.8,1.0,1.0,56.8,3.0,0.0,0.0,2.0,999,1.0,0,0.3184,低,3
U003748,9637.900000000001,5.0,3.0,2397.016666666667,1.0,1.0,1.0,0.0,999,3.0,1,0.3378,中,3
U003749,3107.5,2.0,0.0,1553.75,3.0,2.0,1.0,0.0,999,0.0,0,0.2418,中,5
U003750,7480.17,5.0,3.0,1826.0266666666666,6.0,2.0,1.0,0.0,999,3.0,1,0.3642,中,4
U003751,32972.56,8.0,2.0,5035.4800000000005,2.0,1.0,0.0,2.0,999,2.0,1,0.3435,高,2
U003752,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,999,0.0,0,0.2614,低,3
U003753,1628.69,2.0,0.0,814.345,6.0,1.0,1.0,3.0,999,0.0,0,0.1593,低,3
U003754,935.3000000000001,2.0,2.0,467.65000000000003,3.0,4.0,3.0,0.0,999,2.0,1,0.1084,低,3
U003755,21847.5,4.0,3.0,5461.875,3.0,0.0,1.0,0.0,999,3.0,1,0.3349,高,4
U003756,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,999,0.0,0,0.2298,低,4
U003757,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,999,0.0,0,0.2306,低,1
U003758,3820.79,3.0,0.0,1273.5966666666666,4.0,0.0,0.0,1.0,999,0.0,0,0.2842,中,1
U003759,17080.18,5.0,3.0,3199.1725,2.0,4.0,0.0,1.0,999,3.0,1,0.3401,高,3
U003760,3926.67,3.0,0.0,1308.89,0.0,0.0,1.0,0.0,999,0.0,0,0.184,中,2
U003761,2965.42,3.0,0.0,988.4733333333334,6.0,0.0,1.0,1.0,999,0.0,0,0.2117,低,1
U003762,20352.07,1.0,0.0,20352.07,4.0,2.0,0.0,0.0,999,0.0,0,0.3637,高,2
U003763,5466.37,2.0,1.0,2733.185,4.0,2.0,2.0,0.0,999,1.0,0,0.1156,中,4
U003764,14690.039999999999,5.0,2.0,2938.008,1.0,1.0,2.0,1.0,999,2.0,1,0.3578,高,1
U003765,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,999,0.0,0,0.2575,低,3
U003766,978.3900000000001,2.0,1.0,268.06,4.0,1.0,1.0,0.0,999,1.0,0,0.3188,低,1
U003767,4516.99,2.0,1.0,2258.495,3.0,5.0,0.0,0.0,999,1.0,0,0.374,中,1
U003768,20181.15,7.0,3.0,3108.398333333333,4.0,0.0,1.0,1.0,999,3.0,1,0.3809,高,2
U003769,2685.19,2.0,1.0,1342.595,1.0,1.0,2.0,1.0,999,1.0,0,0.3323,低,1
U003770,652.17,1.0,0.0,652.17,6.0,3.0,0.0,1.0,999,0.0,0,0.1971,低,4
U003771,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,999,0.0,0,0.3502,低,4
U003772,375.71,1.0,1.0,375.71,1.0,2.0,0.0,1.0,999,1.0,0,0.2578,低,3
U003773,5173.38,3.0,2.0,1724.46,3.0,1.0,0.0,0.0,999,2.0,1,0.2306,中,1
U003774,9585.619999999999,5.0,2.0,1917.1239999999998,4.0,2.0,1.0,2.0,999,2.0,1,0.1133,中,2
U003775,2949.73,3.0,1.0,983.2433333333333,2.0,2.0,0.0,0.0,999,1.0,0,0.2745,低,1
U003776,12956.810000000001,3.0,1.0,2416.56,2.0,1.0,1.0,1.0,999,1.0,0,0.2561,高,2
U003777,34620.09,4.0,2.0,10869.846666666666,4.0,1.0,0.0,0.0,999,2.0,1,0.1801,高,2
U003778,14190.630000000001,5.0,2.0,2838.126,3.0,1.0,2.0,0.0,999,2.0,1,0.1348,高,3
U003779,3378.48,1.0,0.0,0.0,7.0,1.0,3.0,0.0,999,0.0,0,0.216,中,1
U003780,13910.79,5.0,3.0,2782.1580000000004,1.0,2.0,0.0,0.0,999,3.0,1,0.226,高,2
U003781,2396.28,1.0,1.0,2396.28,0.0,2.0,0.0,1.0,999,1.0,0,0.384,低,4
U003782,21264.58,3.0,2.0,7088.193333333334,4.0,2.0,1.0,1.0,999,2.0,1,0.3204,高,2
U003783,9808.52,6.0,2.0,1634.7533333333333,1.0,4.0,0.0,1.0,999,2.0,1,0.391,中,4
U003784,14378.59,4.0,1.0,3594.6475,4.0,1.0,2.0,1.0,999,1.0,0,0.2008,高,5
U003785,4954.32,3.0,2.0,1651.4399999999998,6.0,4.0,0.0,1.0,999,2.0,1,0.3807,中,2
U003786,8478.66,7.0,3.0,1211.2371428571428,4.0,1.0,0.0,0.0,999,3.0,1,0.3959,中,2
U003787,3145.3,2.0,2.0,1572.65,1.0,1.0,0.0,1.0,999,2.0,1,0.3913,中,3
U003788,751.8399999999999,3.0,0.0,250.61333333333332,1.0,1.0,1.0,1.0,999,0.0,0,0.1599,低,1
U003789,2984.38,2.0,0.0,1492.19,1.0,1.0,2.0,0.0,999,0.0,0,0.1826,低,2
U003790,2253.73,1.0,0.0,2253.73,2.0,0.0,0.0,0.0,999,0.0,0,0.3525,低,3
U003791,24283.37,3.0,0.0,8094.456666666666,4.0,2.0,0.0,1.0,999,0.0,0,0.3031,高,2
U003792,8651.37,5.0,2.0,1730.2740000000001,2.0,1.0,1.0,1.0,999,2.0,1,0.3956,中,1
U003793,5203.46,4.0,2.0,1620.2366666666667,7.0,1.0,2.0,1.0,999,2.0,1,0.3995,中,3
U003794,8418.23,5.0,2.0,1683.646,3.0,1.0,1.0,2.0,999,2.0,1,0.3213,中,3
U003795,6334.33,4.0,0.0,329.95000000000005,5.0,1.0,0.0,1.0,999,0.0,0,0.1839,中,1
U003796,6163.96,5.0,2.0,2379.195,4.0,0.0,0.0,1.0,999,2.0,1,0.1836,中,2
U003797,35106.16,4.0,1.0,8776.54,8.0,2.0,4.0,2.0,999,1.0,0,0.1475,高,1
U003798,501.39,1.0,0.0,501.39,3.0,1.0,1.0,0.0,999,0.0,0,0.1211,低,2
U003799,17681.0,7.0,3.0,1340.1879999999999,2.0,0.0,1.0,0.0,999,3.0,1,0.3274,高,3
U003800,16200.96,5.0,4.0,3240.192,1.0,0.0,0.0,0.0,999,4.0,1,0.2394,高,3
U003801,7896.81,6.0,4.0,1023.326,2.0,1.0,2.0,2.0,999,4.0,1,0.3294,中,3
U003802,19440.309999999998,5.0,4.0,3888.0619999999994,5.0,5.0,0.0,2.0,999,4.0,1,0.3923,高,1
U003803,7599.83,3.0,1.0,2533.2766666666666,2.0,2.0,1.0,0.0,999,1.0,0,0.211,中,1
U003804,16466.39,2.0,1.0,8233.195,2.0,1.0,0.0,0.0,999,1.0,0,0.1933,高,1
U003805,31468.52,2.0,1.0,15734.26,1.0,0.0,0.0,1.0,999,1.0,0,0.3186,高,2
U003806,15843.91,4.0,0.0,5262.066666666667,5.0,1.0,3.0,0.0,999,0.0,0,0.3665,高,1
U003807,1291.62,1.0,0.0,1291.62,2.0,0.0,0.0,1.0,999,0.0,0,0.2252,低,2
U003808,19451.66,3.0,2.0,6483.886666666666,4.0,1.0,1.0,0.0,999,2.0,1,0.3627,高,1
U003809,2398.91,2.0,2.0,1199.455,1.0,4.0,1.0,1.0,999,2.0,1,0.1166,低,3
U003810,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,999,0.0,0,0.2412,低,3
U003811,5117.05,3.0,2.0,1705.6833333333334,1.0,3.0,2.0,1.0,999,2.0,1,0.2662,中,3
U003812,5453.51,3.0,3.0,1817.8366666666668,3.0,4.0,1.0,0.0,999,3.0,1,0.2433,中,1
U003813,8835.87,4.0,3.0,2208.9675,3.0,0.0,1.0,0.0,999,3.0,1,0.3797,中,4
U003814,1281.54,2.0,0.0,256.8,7.0,1.0,0.0,1.0,999,0.0,0,0.3822,低,5
U003815,1404.02,1.0,0.0,0.0,6.0,1.0,0.0,0.0,999,0.0,0,0.3693,低,1
U003816,8404.21,3.0,1.0,2801.403333333333,6.0,2.0,1.0,1.0,999,1.0,0,0.2663,中,3
U003817,2803.4700000000003,2.0,0.0,0.0,3.0,0.0,2.0,0.0,999,0.0,0,0.2412,低,4
U003818,6480.43,3.0,2.0,2160.1433333333334,3.0,0.0,1.0,1.0,999,2.0,1,0.26,中,2
U003819,4087.26,5.0,2.0,817.452,4.0,2.0,1.0,0.0,999,2.0,1,0.1051,中,2
U003820,308.48,1.0,0.0,308.48,1.0,0.0,1.0,0.0,999,0.0,0,0.257,低,2
U003821,22989.239999999998,3.0,1.0,7663.079999999999,2.0,2.0,0.0,0.0,999,1.0,0,0.2059,高,2
U003822,5437.16,4.0,2.0,1359.29,3.0,2.0,1.0,0.0,999,2.0,1,0.2877,中,2
U003823,4916.030000000001,3.0,1.0,1638.676666666667,4.0,0.0,1.0,0.0,999,1.0,0,0.3546,中,4
U003824,11667.39,2.0,1.0,5833.695,3.0,0.0,0.0,0.0,999,1.0,0,0.294,高,3
U003825,2745.92,4.0,2.0,804.3866666666667,1.0,3.0,0.0,2.0,999,2.0,1,0.2067,低,1
U003826,1107.85,2.0,1.0,553.925,1.0,2.0,0.0,0.0,999,1.0,0,0.3124,低,3
U003827,18468.66,2.0,0.0,9234.33,0.0,2.0,1.0,0.0,999,0.0,0,0.1082,高,3
U003828,7398.78,3.0,2.0,3661.805,5.0,0.0,2.0,1.0,999,2.0,1,0.215,中,1
U003829,3148.26,3.0,1.0,1165.96,2.0,2.0,0.0,1.0,999,1.0,0,0.2982,中,2
U003830,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,999,0.0,0,0.1534,低,4
U003831,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,999,0.0,0,0.164,低,3
U003832,9217.45,6.0,0.0,1105.5149999999999,1.0,2.0,0.0,0.0,999,0.0,0,0.3948,中,1
U003833,22166.04,2.0,1.0,11083.02,7.0,1.0,1.0,0.0,999,1.0,0,0.15,高,1
U003834,7828.27,4.0,1.0,1957.0675,0.0,1.0,0.0,0.0,999,1.0,0,0.178,中,2
U003835,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,999,0.0,0,0.2986,低,2
U003836,4721.379999999999,2.0,0.0,2360.6899999999996,5.0,0.0,0.0,0.0,999,0.0,0,0.2782,中,2
U003837,7688.75,6.0,5.0,1175.538,6.0,1.0,2.0,2.0,999,5.0,1,0.3037,中,3
U003838,4120.45,2.0,1.0,2060.225,2.0,1.0,0.0,3.0,999,1.0,0,0.204,中,1
U003839,22805.440000000002,4.0,3.0,5701.360000000001,7.0,2.0,1.0,2.0,999,3.0,1,0.3565,高,1
U003840,14294.29,3.0,1.0,4764.763333333333,0.0,1.0,1.0,0.0,999,1.0,0,0.2588,高,2
U003841,3854.02,3.0,2.0,1284.6733333333334,2.0,0.0,0.0,1.0,999,2.0,1,0.3744,中,1
U003842,29480.79,3.0,0.0,13809.369999999999,2.0,2.0,0.0,1.0,999,0.0,0,0.2511,高,4
U003843,28982.57,5.0,2.0,5796.514,2.0,3.0,0.0,0.0,999,2.0,1,0.2997,高,1
U003844,1056.81,1.0,1.0,1056.81,1.0,2.0,0.0,0.0,999,1.0,0,0.3531,低,3
U003845,15350.73,2.0,1.0,7675.365,2.0,1.0,0.0,1.0,999,1.0,0,0.2715,高,2
U003846,14583.68,3.0,1.0,2213.2200000000003,1.0,1.0,2.0,3.0,999,1.0,0,0.2984,高,2
U003847,1962.48,4.0,2.0,506.9533333333333,2.0,0.0,0.0,0.0,999,2.0,1,0.2642,低,3
U003848,9350.07,2.0,0.0,3538.64,1.0,2.0,1.0,0.0,999,0.0,0,0.1893,中,2
U003849,40069.87,3.0,2.0,13356.623333333335,2.0,1.0,1.0,1.0,999,2.0,1,0.1429,高,3
U003850,4742.8099999999995,3.0,3.0,1580.9366666666665,2.0,0.0,2.0,0.0,999,3.0,1,0.1725,中,2
U003851,1555.6799999999998,3.0,2.0,518.56,0.0,3.0,2.0,2.0,999,2.0,1,0.2651,低,3
U003852,5696.71,3.0,1.0,1698.8,4.0,3.0,0.0,0.0,999,1.0,0,0.2329,中,3
U003853,11928.460000000001,5.0,2.0,2385.692,2.0,1.0,1.0,0.0,999,2.0,1,0.3809,高,3
U003854,2728.91,4.0,1.0,715.9166666666666,2.0,1.0,1.0,2.0,999,1.0,0,0.2249,低,3
U003855,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,999,0.0,0,0.314,低,3
U003856,56.15,1.0,0.0,56.15,1.0,2.0,1.0,0.0,999,0.0,0,0.3418,低,4
U003857,13040.150000000001,5.0,2.0,2608.03,6.0,3.0,0.0,0.0,999,2.0,1,0.3035,高,2
U003858,2569.59,2.0,0.0,1284.795,1.0,4.0,0.0,0.0,999,0.0,0,0.1317,低,3
U003859,4706.42,2.0,1.0,2353.21,5.0,1.0,1.0,0.0,999,1.0,0,0.2836,中,1
U003860,6651.22,6.0,4.0,1108.5366666666666,2.0,0.0,2.0,0.0,999,4.0,1,0.2266,中,2
U003861,4753.65,4.0,2.0,1321.07,1.0,1.0,2.0,1.0,999,2.0,1,0.2002,中,2
U003862,25091.629999999997,5.0,3.0,5950.6975,3.0,0.0,0.0,0.0,999,3.0,1,0.2638,高,4
U003863,4009.75,3.0,0.0,807.64,2.0,1.0,1.0,0.0,999,0.0,0,0.1584,中,2
U003864,743.0799999999999,3.0,2.0,247.6933333333333,7.0,0.0,2.0,2.0,999,2.0,1,0.1269,低,3
U003865,13955.619999999999,3.0,0.0,4651.873333333333,2.0,1.0,2.0,1.0,999,0.0,0,0.1139,高,1
U003866,3736.99,3.0,2.0,1245.6633333333332,2.0,2.0,0.0,0.0,999,2.0,1,0.1157,中,2
U003867,26531.63,4.0,2.0,6632.9075,6.0,1.0,2.0,0.0,999,2.0,1,0.3936,高,4
U003868,7556.02,4.0,2.0,2177.633333333333,3.0,1.0,2.0,0.0,999,2.0,1,0.262,中,1
