behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00025540,U001930,P000452,点击,2025-12-24 07:02:36,165
B00025541,U002501,P000784,浏览,2026-02-27 17:21:36,154
B00025542,U002073,P000505,收藏,2026-01-28 09:22:36,0
B00025543,U001108,P001708,点击,2026-01-30 16:39:36,572
B00025544,U002296,P000751,点击,2026-02-08 02:16:36,202
B00025545,U001546,P001089,加购,2025-12-22 05:52:36,0
B00025546,U002225,P001038,浏览,2025-12-13 23:14:36,448
B00025547,U000166,P000731,浏览,2026-01-30 06:21:36,117
B00025548,U003420,P000126,浏览,2026-03-01 23:52:36,207
B00025549,U000126,P001562,收藏,2025-12-21 16:55:36,0
B00025550,U003441,P000879,浏览,2026-01-04 21:42:36,538
B00025551,U000882,P001440,浏览,2026-02-15 04:36:36,117
B00025552,U004166,P001000,浏览,2026-01-02 11:22:36,320
B00025553,U000523,P001277,收藏,2026-02-15 17:39:36,0
B00025554,U001424,P001410,点击,2025-12-14 14:03:36,191
B00025555,U002720,P000784,浏览,2025-12-21 05:36:36,21
B00025556,U001410,P001244,浏览,2026-02-22 13:09:36,59
B00025557,U003130,P001457,收藏,2026-01-15 05:02:36,0
B00025558,U003546,P000858,加购,2025-12-25 15:46:36,0
B00025559,U002982,P000203,点击,2026-01-13 15:57:36,139
B00025560,U003151,P001559,浏览,2025-12-09 02:50:36,564
B00025561,U001095,P000606,浏览,2026-02-20 11:41:36,499
B00025562,U001140,P000500,点击,2025-12-16 10:16:36,253
B00025563,U004027,P001340,浏览,2025-12-30 10:12:36,296
B00025564,U003257,P000223,浏览,2025-12-09 05:52:36,10
B00025565,U000015,P001986,浏览,2026-02-20 14:35:36,212
B00025566,U001539,P001684,加购,2026-02-02 14:04:36,0
B00025567,U004796,P001501,点击,2026-02-01 12:21:36,423
B00025568,U004867,P001354,点击,2026-01-23 15:12:36,189
B00025569,U001711,P001938,收藏,2026-01-06 03:46:36,0
B00025570,U002625,P001918,浏览,2026-02-09 01:50:36,500
B00025571,U001461,P001083,点击,2026-02-11 09:26:36,348
B00025572,U001817,P000159,浏览,2026-02-06 14:16:36,404
B00025573,U002239,P000644,点击,2025-12-08 08:35:36,163
B00025574,U003638,P000256,收藏,2025-12-31 01:34:36,0
B00025575,U004252,P000923,点击,2026-02-24 07:16:36,597
B00025576,U003210,P001404,点击,2025-12-20 10:12:36,358
B00025577,U001700,P000530,点击,2026-02-22 00:20:36,159
B00025578,U002977,P001727,点击,2026-01-25 01:11:36,136
B00025579,U000315,P001388,点击,2026-01-15 11:05:36,306
B00025580,U001709,P000223,点击,2025-12-10 13:39:36,134
B00025581,U003469,P001479,浏览,2025-12-21 21:05:36,232
B00025582,U004864,P000531,点击,2025-12-07 02:47:36,153
B00025583,U003754,P001959,点击,2026-01-20 07:31:36,444
B00025584,U002459,P000322,浏览,2026-02-27 07:36:36,475
B00025585,U000136,P001870,点击,2026-01-15 19:32:36,269
B00025586,U004713,P001892,收藏,2026-02-01 22:27:36,0
B00025587,U000814,P000875,加购,2026-02-12 01:25:36,0
B00025588,U002952,P001655,点击,2025-12-14 11:41:36,343
B00025589,U002009,P001326,收藏,2025-12-20 09:38:36,0
B00025590,U002074,P000220,浏览,2026-01-16 11:05:36,161
B00025591,U000766,P000166,加购,2026-01-22 11:27:36,0
B00025592,U003795,P001987,浏览,2026-02-11 03:48:36,57
B00025593,U004564,P000157,加购,2026-01-18 22:00:36,0
B00025594,U002770,P001784,浏览,2025-12-10 13:20:36,536
B00025595,U003674,P001371,浏览,2026-02-06 09:37:36,141
B00025596,U002953,P000953,收藏,2026-01-30 05:06:36,0
B00025597,U004123,P000255,浏览,2026-01-28 04:56:36,438
B00025598,U000198,P000688,收藏,2025-12-05 23:55:36,0
B00025599,U000998,P001972,浏览,2026-01-13 22:50:36,31
B00025600,U004033,P001712,浏览,2026-02-25 05:32:36,500
B00025601,U001347,P001017,浏览,2026-01-01 13:18:36,361
B00025602,U001720,P000189,加购,2026-01-07 23:18:36,0
B00025603,U003960,P000451,浏览,2026-01-08 10:05:36,531
B00025604,U000441,P001200,浏览,2026-02-17 08:57:36,113
B00025605,U001974,P001106,浏览,2026-02-06 09:00:36,461
B00025606,U000392,P001800,浏览,2025-12-06 01:38:36,228
B00025607,U001671,P000842,浏览,2025-12-14 20:40:36,82
B00025608,U001356,P001750,浏览,2025-12-31 03:56:36,105
B00025609,U004097,P000088,浏览,2026-01-04 14:57:36,452
B00025610,U002256,P001347,加购,2026-02-27 15:11:36,0
B00025611,U004110,P001405,点击,2026-01-19 02:54:36,31
B00025612,U002027,P001806,浏览,2026-03-01 08:09:36,86
B00025613,U004340,P001792,浏览,2026-01-29 09:10:36,135
B00025614,U003731,P001583,浏览,2026-02-01 16:26:36,299
B00025615,U001299,P001048,浏览,2026-01-26 22:02:36,19
B00025616,U001613,P001371,浏览,2025-12-05 01:09:36,199
B00025617,U000108,P001470,加购,2026-02-27 12:17:36,0
B00025618,U001354,P001466,加购,2026-01-21 22:31:36,0
B00025619,U001647,P001786,点击,2025-12-07 00:46:36,442
B00025620,U004221,P000418,收藏,2026-02-08 16:26:36,0
B00025621,U001117,P000799,浏览,2026-01-27 14:51:36,60
B00025622,U000412,P001584,浏览,2026-02-22 06:52:36,206
B00025623,U003021,P000475,点击,2026-02-16 01:07:36,434
B00025624,U000237,P000045,浏览,2025-12-06 12:59:36,13
B00025625,U002703,P000157,点击,2026-01-10 00:24:36,557
B00025626,U000209,P000119,收藏,2026-02-21 06:06:36,0
B00025627,U004106,P000925,点击,2026-01-19 14:51:36,149
B00025628,U003249,P001519,浏览,2026-02-01 21:50:36,486
B00025629,U002814,P000622,收藏,2026-02-15 09:41:36,0
B00025630,U002338,P001215,点击,2026-02-18 01:35:36,534
B00025631,U001831,P001584,加购,2026-02-18 11:51:36,0
B00025632,U001952,P001420,点击,2025-12-29 11:43:36,118
B00025633,U002128,P001486,加购,2026-02-14 10:25:36,0
B00025634,U003802,P000411,点击,2026-02-12 15:40:36,363
B00025635,U002454,P000943,点击,2026-02-23 21:10:36,459
B00025636,U003172,P001218,浏览,2025-12-06 05:44:36,371
B00025637,U002071,P000037,加购,2025-12-05 01:40:36,0
B00025638,U002757,P001787,浏览,2026-01-21 07:08:36,541
B00025639,U001414,P000126,收藏,2025-12-30 00:03:36,0
B00025640,U000247,P000045,浏览,2026-01-28 09:29:36,288
B00025641,U004861,P001209,加购,2026-03-01 10:45:36,0
B00025642,U002534,P001042,加购,2026-01-27 18:37:36,0
B00025643,U003563,P001535,浏览,2025-12-06 20:33:36,580
B00025644,U000787,P001549,点击,2025-12-29 09:13:36,491
B00025645,U002444,P001353,浏览,2025-12-30 17:08:36,370
B00025646,U000342,P001821,浏览,2026-02-12 10:24:36,368
B00025647,U004018,P000312,浏览,2026-01-26 21:33:36,168
B00025648,U004803,P001226,浏览,2025-12-30 05:33:36,539
B00025649,U001183,P001044,浏览,2026-01-28 04:10:36,75
B00025650,U001047,P000741,浏览,2026-01-07 23:22:36,50
B00025651,U001021,P001949,浏览,2026-02-20 04:40:36,220
B00025652,U003312,P000390,浏览,2026-02-24 05:54:36,116
B00025653,U002243,P000745,浏览,2026-02-17 08:33:36,236
B00025654,U000711,P000410,收藏,2025-12-13 10:41:36,0
B00025655,U003061,P000189,浏览,2026-02-20 15:50:36,529
B00025656,U001162,P001110,浏览,2026-02-19 04:21:36,595
B00025657,U002558,P000630,浏览,2025-12-28 16:51:36,416
B00025658,U004932,P000171,收藏,2025-12-27 04:50:36,0
B00025659,U000727,P000687,收藏,2026-02-16 08:12:36,0
B00025660,U004380,P000486,浏览,2025-12-06 15:21:36,236
B00025661,U001517,P001818,收藏,2026-02-07 03:22:36,0
B00025662,U004535,P000465,浏览,2026-01-09 15:15:36,377
B00025663,U003698,P000129,浏览,2026-01-06 23:32:36,385
B00025664,U004853,P001759,浏览,2025-12-26 23:47:36,195
B00025665,U002265,P000201,加购,2025-12-28 09:58:36,0
B00025666,U002981,P000538,浏览,2025-12-27 16:18:36,241
B00025667,U003342,P001600,浏览,2026-01-29 07:24:36,100
B00025668,U004051,P001726,浏览,2026-01-05 13:17:36,238
B00025669,U004773,P000498,收藏,2026-01-06 19:19:36,0
B00025670,U002930,P001909,收藏,2025-12-07 08:27:36,0
B00025671,U001643,P000377,收藏,2026-01-07 13:55:36,0
B00025672,U001784,P000262,浏览,2026-01-06 02:39:36,251
B00025673,U001875,P001785,点击,2026-02-08 18:42:36,344
B00025674,U000853,P001134,点击,2025-12-07 01:46:36,534
B00025675,U003101,P000318,浏览,2025-12-19 05:37:36,434
B00025676,U001745,P001602,点击,2026-01-08 20:30:36,185
B00025677,U002041,P001706,浏览,2026-02-02 16:11:36,416
B00025678,U000710,P000539,浏览,2026-01-08 06:32:36,524
B00025679,U002649,P000833,加购,2025-12-08 17:52:36,0
B00025680,U000070,P000798,点击,2026-02-20 12:16:36,359
B00025681,U004801,P001106,浏览,2026-01-30 16:45:36,24
B00025682,U000046,P000610,点击,2026-02-05 08:23:36,244
B00025683,U003135,P000725,浏览,2025-12-20 01:01:36,555
B00025684,U001655,P000577,浏览,2026-01-07 07:56:36,340
B00025685,U000917,P001199,浏览,2025-12-06 22:21:36,14
B00025686,U002545,P001696,点击,2025-12-09 19:22:36,292
B00025687,U001051,P000363,浏览,2025-12-06 11:40:36,280
B00025688,U001215,P000162,浏览,2025-12-26 04:41:36,573
B00025689,U001815,P001455,加购,2026-01-12 20:25:36,0
B00025690,U003300,P000117,浏览,2026-01-14 14:26:36,395
B00025691,U004964,P000782,点击,2026-02-14 15:15:36,55
B00025692,U004320,P001541,浏览,2025-12-23 21:13:36,113
B00025693,U003367,P001911,加购,2026-02-02 17:42:36,0
B00025694,U001082,P001572,浏览,2025-12-31 08:10:36,53
B00025695,U000813,P000638,点击,2026-01-23 12:22:36,85
B00025696,U004817,P000246,浏览,2025-12-31 13:36:36,420
B00025697,U000925,P000864,加购,2026-03-04 13:29:36,0
B00025698,U004592,P001014,点击,2026-02-25 21:48:36,215
B00025699,U003170,P001289,浏览,2025-12-08 03:02:36,156
B00025700,U002106,P001133,点击,2026-01-02 03:54:36,64
B00025701,U001371,P000163,收藏,2025-12-29 06:17:36,0
B00025702,U000529,P000921,点击,2026-01-06 08:53:36,6
B00025703,U000632,P001355,加购,2026-03-05 19:55:36,0
B00025704,U000535,P001582,加购,2025-12-22 09:53:36,0
B00025705,U004578,P000893,浏览,2026-01-11 01:14:36,54
B00025706,U002770,P001129,点击,2025-12-08 08:02:36,323
B00025707,U000213,P001917,浏览,2026-02-07 04:02:36,173
B00025708,U002196,P000269,浏览,2026-02-10 06:39:36,111
B00025709,U001120,P000061,浏览,2025-12-27 00:39:36,554
B00025710,U004556,P001566,加购,2026-02-09 09:58:36,0
B00025711,U004169,P001634,浏览,2026-02-28 23:44:36,587
B00025712,U004427,P001568,点击,2026-01-01 04:05:36,228
B00025713,U004145,P001950,点击,2025-12-19 20:53:36,401
B00025714,U003294,P001874,收藏,2025-12-23 06:51:36,0
B00025715,U000794,P001767,点击,2025-12-08 05:00:36,45
B00025716,U004601,P001848,加购,2025-12-15 16:46:36,0
B00025717,U002588,P000195,收藏,2026-03-03 06:56:36,0
B00025718,U002867,P001479,浏览,2025-12-22 06:23:36,507
B00025719,U000680,P001895,收藏,2025-12-06 15:05:36,0
B00025720,U002794,P001847,浏览,2026-02-24 22:32:36,203
B00025721,U001203,P001634,点击,2026-02-09 09:42:36,199
B00025722,U000057,P001672,浏览,2026-02-17 14:38:36,120
B00025723,U000336,P001451,加购,2025-12-30 23:26:36,0
B00025724,U002544,P000432,点击,2026-02-23 03:17:36,192
B00025725,U000584,P000954,浏览,2025-12-08 17:53:36,381
B00025726,U002243,P000544,收藏,2025-12-05 10:22:36,0
B00025727,U004099,P001384,浏览,2026-01-14 07:20:36,434
B00025728,U002250,P001358,点击,2026-02-01 12:12:36,406
B00025729,U003263,P000325,浏览,2025-12-07 15:52:36,78
B00025730,U001932,P001911,浏览,2026-02-11 17:39:36,275
B00025731,U004303,P001287,浏览,2025-12-12 23:17:36,160
B00025732,U002611,P001994,收藏,2026-03-03 11:19:36,0
B00025733,U002798,P000788,加购,2025-12-12 10:09:36,0
B00025734,U000907,P000830,浏览,2025-12-29 05:45:36,49
B00025735,U003206,P001685,点击,2025-12-11 13:06:36,398
B00025736,U001932,P000604,收藏,2025-12-24 21:50:36,0
B00025737,U002002,P000925,收藏,2026-01-17 04:17:36,0
B00025738,U001305,P000454,加购,2026-01-31 07:20:36,0
B00025739,U002264,P000550,收藏,2026-02-10 22:37:36,0
B00025740,U002640,P001450,浏览,2026-02-17 05:02:36,134
B00025741,U003364,P000617,浏览,2026-02-14 15:19:36,120
B00025742,U002980,P001411,收藏,2026-02-05 01:10:36,0
B00025743,U003093,P001189,浏览,2026-02-21 12:43:36,275
B00025744,U001585,P000529,浏览,2026-02-11 00:20:36,41
B00025745,U003446,P001697,加购,2026-02-09 01:06:36,0
B00025746,U001596,P000522,浏览,2025-12-11 06:35:36,163
B00025747,U004970,P000549,浏览,2026-02-18 14:40:36,279
B00025748,U000754,P000127,浏览,2026-01-05 16:56:36,595
B00025749,U000446,P001441,收藏,2026-01-30 03:28:36,0
B00025750,U004491,P001787,浏览,2025-12-27 04:43:36,535
B00025751,U003662,P001308,浏览,2026-01-27 20:48:36,563
B00025752,U002000,P000727,收藏,2025-12-22 10:00:36,0
B00025753,U000643,P000170,收藏,2026-01-11 12:07:36,0
B00025754,U002489,P001656,点击,2026-02-05 05:55:36,586
B00025755,U004310,P000366,浏览,2026-01-21 14:58:36,260
B00025756,U004224,P000058,浏览,2026-01-05 11:45:36,304
B00025757,U000512,P001712,点击,2026-02-20 16:39:36,133
B00025758,U001643,P000895,点击,2026-02-14 22:07:36,113
B00025759,U003765,P001522,点击,2026-02-16 19:46:36,512
B00025760,U004802,P000435,点击,2026-01-24 03:55:36,121
B00025761,U003390,P001390,浏览,2025-12-26 01:39:36,126
B00025762,U001069,P000906,点击,2026-02-27 12:14:36,333
B00025763,U002105,P001928,收藏,2026-03-05 16:40:36,0
B00025764,U004482,P001552,浏览,2026-02-10 18:21:36,134
B00025765,U003941,P001771,点击,2026-01-01 02:36:36,159
B00025766,U001432,P000224,点击,2026-02-04 16:57:36,206
B00025767,U002565,P001086,加购,2025-12-07 20:23:36,0
B00025768,U003548,P001457,浏览,2026-02-09 08:04:36,131
B00025769,U001955,P001901,点击,2026-03-03 21:14:36,192
B00025770,U003091,P001625,点击,2025-12-27 13:38:36,555
B00025771,U001055,P000869,浏览,2025-12-17 01:12:36,305
B00025772,U004051,P001679,浏览,2026-01-29 18:02:36,97
B00025773,U001515,P000528,浏览,2026-02-04 04:44:36,379
B00025774,U002516,P001002,收藏,2026-01-18 12:15:36,0
B00025775,U001873,P000209,点击,2026-02-28 07:58:36,192
B00025776,U002444,P001051,浏览,2025-12-20 16:27:36,475
B00025777,U000419,P000559,加购,2026-03-05 20:54:36,0
B00025778,U003002,P001178,点击,2025-12-04 23:05:36,495
B00025779,U002685,P001480,浏览,2026-02-16 01:30:36,389
B00025780,U002774,P000425,收藏,2026-01-26 13:55:36,0
B00025781,U001322,P000361,收藏,2025-12-20 19:24:36,0
B00025782,U003215,P001675,收藏,2026-02-28 02:14:36,0
B00025783,U003607,P000091,点击,2026-02-21 22:06:36,370
B00025784,U003184,P000521,浏览,2026-01-17 11:56:36,372
B00025785,U000269,P000182,收藏,2026-01-02 21:21:36,0
B00025786,U003168,P001547,加购,2026-02-18 04:26:36,0
B00025787,U002379,P000519,浏览,2026-01-12 14:38:36,588
B00025788,U001486,P001564,收藏,2026-01-16 14:32:36,0
B00025789,U004387,P000990,点击,2026-01-17 18:42:36,190
B00025790,U000815,P001086,点击,2026-02-18 06:30:36,373
B00025791,U004331,P000951,点击,2026-02-10 17:20:36,259
B00025792,U004402,P001700,浏览,2026-02-19 14:56:36,163
B00025793,U004183,P000627,浏览,2026-02-11 22:52:36,277
B00025794,U002856,P001097,浏览,2025-12-22 11:35:36,173
B00025795,U000710,P000099,点击,2026-02-24 22:30:36,329
B00025796,U000733,P000703,点击,2026-02-02 17:26:36,278
B00025797,U003215,P001331,点击,2026-02-12 22:50:36,460
B00025798,U002874,P001229,浏览,2026-02-18 16:02:36,370
B00025799,U001825,P001840,浏览,2025-12-22 01:55:36,589
B00025800,U001960,P000580,浏览,2026-02-16 00:04:36,336
B00025801,U004513,P001290,收藏,2026-01-24 05:41:36,0
B00025802,U003225,P001402,浏览,2026-02-18 13:27:36,488
B00025803,U003643,P000538,浏览,2026-01-01 15:18:36,403
B00025804,U002416,P001919,点击,2026-03-01 17:30:36,182
B00025805,U003097,P001475,浏览,2026-02-21 00:21:36,312
B00025806,U003315,P000754,点击,2025-12-16 20:13:36,597
B00025807,U000452,P000949,收藏,2026-02-22 20:54:36,0
B00025808,U001102,P000939,点击,2026-02-23 02:46:36,186
B00025809,U002769,P001681,浏览,2025-12-21 12:24:36,561
B00025810,U002153,P000881,浏览,2025-12-08 18:33:36,436
B00025811,U002651,P001691,点击,2026-03-05 11:59:36,113
B00025812,U002724,P001302,浏览,2026-01-03 05:57:36,539
B00025813,U003938,P000620,加购,2026-01-26 00:48:36,0
B00025814,U002442,P001572,加购,2026-02-11 01:04:36,0
B00025815,U001139,P000456,浏览,2026-02-22 12:39:36,473
B00025816,U001686,P001825,点击,2025-12-12 14:58:36,340
B00025817,U000598,P001498,浏览,2026-01-23 18:53:36,175
B00025818,U004144,P000863,点击,2025-12-12 02:57:36,536
B00025819,U004284,P001205,收藏,2026-01-25 23:53:36,0
B00025820,U002562,P001931,浏览,2026-02-18 02:44:36,579
B00025821,U000791,P001279,点击,2025-12-22 08:00:36,189
B00025822,U003123,P001373,浏览,2025-12-27 20:07:36,534
B00025823,U002274,P000669,加购,2026-01-12 15:37:36,0
B00025824,U003440,P000934,浏览,2025-12-10 19:00:36,131
B00025825,U003152,P000357,加购,2025-12-11 22:44:36,0
B00025826,U000924,P000123,浏览,2026-02-20 19:16:36,460
B00025827,U001230,P000314,收藏,2026-01-29 15:52:36,0
B00025828,U004724,P000271,浏览,2026-02-19 08:54:36,45
B00025829,U002817,P001206,点击,2026-01-07 21:33:36,171
B00025830,U003071,P001779,加购,2025-12-10 13:31:36,0
B00025831,U001001,P000702,点击,2026-03-05 12:55:36,442
B00025832,U001241,P000057,浏览,2025-12-24 06:30:36,140
B00025833,U000456,P000640,浏览,2026-03-02 09:22:36,280
B00025834,U003687,P001103,浏览,2025-12-10 11:14:36,327
B00025835,U003647,P000583,点击,2026-02-15 01:58:36,561
B00025836,U004095,P000058,浏览,2026-03-02 02:37:36,371
B00025837,U001767,P001457,浏览,2025-12-17 05:26:36,136
B00025838,U001523,P001973,浏览,2025-12-15 16:53:36,158
B00025839,U002286,P001530,点击,2026-01-01 16:11:36,306
B00025840,U001331,P001821,浏览,2026-01-17 17:57:36,236
B00025841,U002810,P001441,浏览,2025-12-07 01:02:36,87
B00025842,U002790,P000558,收藏,2026-02-07 03:09:36,0
B00025843,U001121,P000755,点击,2026-02-17 10:58:36,447
B00025844,U000652,P001590,浏览,2025-12-06 18:35:36,463
B00025845,U004748,P000720,浏览,2025-12-14 12:14:36,139
B00025846,U001053,P000866,加购,2026-01-20 08:54:36,0
B00025847,U000873,P000085,点击,2026-01-05 02:53:36,58
B00025848,U001085,P000519,浏览,2026-02-21 09:10:36,567
B00025849,U002089,P000492,浏览,2026-02-24 18:09:36,240
B00025850,U003566,P001309,点击,2025-12-17 12:47:36,572
B00025851,U004066,P001673,浏览,2026-01-30 00:37:36,533
B00025852,U002807,P001073,浏览,2026-02-21 15:37:36,535
B00025853,U001694,P000839,点击,2026-01-20 04:10:36,311
B00025854,U004061,P000846,浏览,2026-02-17 11:47:36,444
B00025855,U002343,P000350,浏览,2026-02-08 14:57:36,95
B00025856,U004079,P000856,收藏,2026-02-12 12:49:36,0
B00025857,U002306,P001459,浏览,2025-12-15 04:09:36,25
B00025858,U002778,P000482,浏览,2026-02-28 07:56:36,538
B00025859,U001473,P001928,浏览,2026-02-08 22:13:36,422
B00025860,U003740,P001335,浏览,2025-12-24 08:43:36,180
B00025861,U003379,P001404,加购,2025-12-25 06:08:36,0
B00025862,U001288,P000705,点击,2025-12-25 08:46:36,192
B00025863,U002335,P000482,浏览,2026-02-19 04:27:36,421
B00025864,U001575,P000596,浏览,2026-02-25 23:55:36,333
B00025865,U001212,P001119,浏览,2026-02-16 00:29:36,86
B00025866,U002290,P000975,点击,2025-12-26 00:16:36,293
B00025867,U001619,P000527,点击,2026-01-28 21:21:36,17
B00025868,U002253,P001715,浏览,2026-03-04 18:13:36,430
B00025869,U000656,P001058,点击,2026-02-22 08:43:36,452
B00025870,U002327,P000581,浏览,2026-01-15 05:56:36,268
B00025871,U000395,P001782,加购,2026-02-01 11:55:36,0
B00025872,U000472,P001238,收藏,2026-02-26 19:18:36,0
B00025873,U001718,P001015,浏览,2026-01-08 22:57:36,144
B00025874,U004083,P001036,浏览,2026-02-17 17:17:36,339
B00025875,U003364,P001709,点击,2025-12-26 14:05:36,37
B00025876,U004153,P000671,加购,2026-02-19 02:50:36,0
B00025877,U000464,P001846,点击,2026-03-03 09:38:36,381
B00025878,U000962,P001757,浏览,2026-01-27 11:45:36,347
B00025879,U000602,P000150,浏览,2025-12-12 22:59:36,394
B00025880,U004612,P001264,点击,2025-12-26 16:53:36,160
B00025881,U002781,P001096,浏览,2026-01-08 05:34:36,598
B00025882,U000022,P000192,点击,2026-01-28 07:36:36,464
B00025883,U004800,P000828,点击,2026-01-21 00:51:36,350
B00025884,U004422,P000229,浏览,2026-01-09 12:59:36,385
B00025885,U002474,P000284,点击,2026-01-05 01:32:36,238
B00025886,U004826,P001941,浏览,2026-01-03 18:01:36,212
B00025887,U000039,P001483,浏览,2026-02-18 17:13:36,572
B00025888,U003829,P001355,加购,2025-12-23 06:32:36,0
B00025889,U000030,P001495,点击,2026-01-24 15:24:36,265
B00025890,U002209,P000234,点击,2026-01-30 11:24:36,123
B00025891,U000616,P000333,浏览,2026-02-09 05:19:36,598
B00025892,U002357,P000043,点击,2026-02-07 21:59:36,450
B00025893,U002182,P001435,点击,2025-12-14 18:12:36,174
B00025894,U002614,P000791,浏览,2025-12-19 08:06:36,121
B00025895,U004024,P000755,收藏,2025-12-30 02:26:36,0
B00025896,U004132,P000097,收藏,2026-02-07 19:35:36,0
B00025897,U004927,P000373,浏览,2026-02-11 21:06:36,528
B00025898,U001667,P000602,浏览,2026-01-21 00:29:36,359
B00025899,U000080,P000235,浏览,2026-02-28 02:15:36,127
B00025900,U004880,P001444,浏览,2026-01-13 14:17:36,352
B00025901,U004008,P000097,点击,2025-12-17 06:38:36,386
B00025902,U004533,P001909,浏览,2026-02-09 14:22:36,198
B00025903,U001158,P001318,点击,2026-02-27 12:04:36,573
B00025904,U004501,P001808,收藏,2026-01-19 09:16:36,0
B00025905,U001741,P001610,浏览,2025-12-17 11:33:36,530
B00025906,U004361,P000939,点击,2025-12-21 06:51:36,300
B00025907,U004329,P000252,浏览,2026-02-01 00:23:36,447
B00025908,U000447,P000368,点击,2025-12-18 11:36:36,591
B00025909,U001052,P000041,收藏,2026-02-01 12:50:36,0
B00025910,U001594,P001324,浏览,2025-12-05 00:58:36,467
B00025911,U000979,P001972,点击,2025-12-10 12:43:36,362
B00025912,U000029,P000785,点击,2025-12-05 00:02:36,249
B00025913,U001887,P000308,点击,2026-02-16 01:37:36,539
B00025914,U002425,P001323,浏览,2025-12-20 11:21:36,305
B00025915,U001974,P001815,点击,2026-01-24 11:21:36,480
B00025916,U003385,P000001,浏览,2025-12-18 20:27:36,228
B00025917,U000033,P000093,点击,2025-12-28 16:34:36,399
B00025918,U000620,P000281,浏览,2026-02-21 07:42:36,354
B00025919,U002948,P001542,点击,2025-12-06 03:44:36,588
B00025920,U001296,P000458,浏览,2026-01-28 04:20:36,180
B00025921,U002549,P000488,点击,2026-01-30 18:27:36,510
B00025922,U000899,P000822,浏览,2025-12-30 15:29:36,445
B00025923,U002905,P000846,浏览,2025-12-16 02:02:36,446
B00025924,U004799,P000407,收藏,2026-01-22 01:06:36,0
B00025925,U003665,P001299,浏览,2026-01-06 13:29:36,70
B00025926,U001942,P001976,浏览,2026-01-08 02:46:36,130
B00025927,U003154,P001973,收藏,2026-01-11 23:24:36,0
B00025928,U002656,P000927,浏览,2026-03-05 13:59:36,211
B00025929,U003218,P000487,收藏,2026-01-23 02:17:36,0
B00025930,U004826,P001127,浏览,2026-03-03 03:48:36,109
B00025931,U003826,P000806,点击,2026-01-26 08:04:36,495
B00025932,U003993,P001427,点击,2025-12-12 01:14:36,400
B00025933,U002728,P001131,点击,2025-12-05 13:34:36,129
B00025934,U004749,P001409,点击,2026-01-09 16:04:36,342
B00025935,U003244,P000230,浏览,2025-12-25 17:06:36,518
B00025936,U004985,P001229,加购,2025-12-10 20:38:36,0
B00025937,U001583,P001401,点击,2026-01-20 22:45:36,432
B00025938,U002345,P000178,加购,2025-12-23 17:16:36,0
B00025939,U002755,P000098,浏览,2026-02-20 17:32:36,379
B00025940,U004095,P000570,点击,2026-02-18 06:01:36,7
B00025941,U000330,P000337,点击,2026-01-28 10:28:36,283
B00025942,U003505,P000928,点击,2026-02-02 19:33:36,521
B00025943,U000015,P000177,点击,2026-01-09 10:15:36,485
B00025944,U002264,P000610,浏览,2026-01-17 10:24:36,63
B00025945,U001725,P000737,浏览,2025-12-15 08:43:36,574
B00025946,U004426,P000748,浏览,2026-02-05 22:35:36,462
B00025947,U002612,P001116,点击,2025-12-08 12:46:36,171
B00025948,U001083,P000940,收藏,2025-12-09 16:26:36,0
B00025949,U004070,P000251,浏览,2026-01-24 03:44:36,540
B00025950,U004391,P001949,浏览,2026-02-28 20:16:36,297
B00025951,U003890,P001526,点击,2026-01-14 13:38:36,48
B00025952,U003420,P001381,浏览,2026-01-06 00:41:36,129
B00025953,U004457,P000216,收藏,2025-12-15 10:45:36,0
B00025954,U001790,P000432,浏览,2026-01-22 00:13:36,17
B00025955,U002618,P001872,浏览,2025-12-23 12:44:36,452
B00025956,U000639,P001741,浏览,2026-02-22 13:39:36,484
B00025957,U002564,P000538,浏览,2026-01-14 22:40:36,406
B00025958,U002283,P001159,浏览,2026-01-08 16:17:36,285
B00025959,U002481,P001068,加购,2025-12-16 17:54:36,0
B00025960,U004483,P001678,浏览,2025-12-31 15:52:36,364
B00025961,U003066,P000052,浏览,2025-12-09 03:14:36,286
B00025962,U001598,P000672,加购,2026-02-14 10:50:36,0
B00025963,U002274,P001897,收藏,2026-01-04 08:22:36,0
B00025964,U001476,P000715,浏览,2025-12-06 18:56:36,39
B00025965,U002780,P001952,收藏,2026-01-14 18:47:36,0
B00025966,U000747,P000075,浏览,2026-01-10 11:12:36,371
B00025967,U002410,P000852,点击,2025-12-08 09:50:36,440
B00025968,U004417,P001209,浏览,2026-01-24 08:13:36,50
B00025969,U002640,P000052,浏览,2026-01-25 22:13:36,173
B00025970,U003365,P000930,收藏,2026-02-06 15:14:36,0
B00025971,U004945,P000239,浏览,2026-01-19 12:06:36,64
B00025972,U004352,P000626,浏览,2026-01-14 19:10:36,69
B00025973,U000863,P001725,点击,2026-02-19 20:35:36,541
B00025974,U002210,P001086,点击,2026-01-10 03:46:36,457
B00025975,U002341,P000758,浏览,2026-01-12 08:02:36,216
B00025976,U000162,P000726,加购,2026-01-15 03:24:36,0
B00025977,U004013,P000983,点击,2025-12-17 17:21:36,161
B00025978,U003215,P000989,点击,2025-12-21 02:12:36,556
B00025979,U004110,P000332,点击,2026-02-14 15:19:36,346
B00025980,U001634,P001895,收藏,2026-01-28 16:11:36,0
